Rank	Title	Status	Study Results	Conditions	Interventions	Locations	URL
78	Interleukin-15 Armored Glypican 3-specific Chimeric Antigen Receptor Expressed in Autologous T Cells for Hepatocellular Carcinoma	Recruiting	No Results Available	Liver Cell Carcinoma	Genetic: CATCH T cells|Drug: Cytoxan|Drug: Fludara	Houston Methodist Hospital, Houston, Texas, United States	https://ClinicalTrials.gov/show/NCT05103631
79	A Study to Evaluate the Safety, Tolerability and Efficacy of Cabozantinib in Patients With Hepatocellular Carcinoma and Impaired Liver Function	Recruiting	No Results Available	Hepatocellular Carcinoma	Drug: Cabozantinib	Department of Internal Medicine I, Johannes Gutenberg University Mainz, Mainz, Germany	https://ClinicalTrials.gov/show/NCT04454762
80	Liver Resection Versus Transarterial Chemoembolization for the Treatment of Intermediate-stage Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Carcinoma	Procedure: liver resection|Procedure: transarterial chemoembolization|Drug: carboplatin|Drug: lipiodol|Drug: epirubicin , pirarubicin , hydroxycamptothecin and fluorouracil|Other: absorbable gelatin sponge particles	The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT02755311
81	MRI-Guided Stereotactic Body Radiation Therapy in Treating Patients With Liver Metastases or Liver Cancer	Completed	No Results Available	Adult Hepatocellular Carcinoma|Metastatic Malignant Neoplasm in the Liver	Radiation: Image-Guided Adaptive Radiation Therapy|Radiation: Stereotactic Body Radiation Therapy	UCLA / Jonsson Comprehensive Cancer Center, Los Angeles, California, United States	https://ClinicalTrials.gov/show/NCT02683200
82	Oblimersen and Doxorubicin in Treating Patients With Advanced Hepatocellular Carcinoma (Liver Cancer)	Completed	No Results Available	Liver Cancer	Biological: oblimersen sodium|Drug: doxorubicin hydrochloride	British Columbia Cancer Agency - Vancouver Cancer Centre, Vancouver, British Columbia, Canada|London Regional Cancer Program at London Health Sciences Centre, London, Ontario, Canada|Princess Margaret Hospital, Toronto, Ontario, Canada	https://ClinicalTrials.gov/show/NCT00047229
83	Laparoscopic Versus Open Liver Resection for Hepatocellular Carcinoma	Active, not recruiting	No Results Available	Hepatocellular Carcinoma	Procedure: laparoscopic hepatectomy|Procedure: Open hepatectomy	Huashan hospital, Shanghai, China	https://ClinicalTrials.gov/show/NCT02526043
84	Effects of Statin on Hepatocellular Carcinoma Recurrence After Liver Transplantation	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Statin	Division of Endocrinology and Metabolism Department of Internal Medicine, Yonsei University College of Medicine, Seoul, Korea, Republic of	https://ClinicalTrials.gov/show/NCT03490461
85	To Evaluate the Efficacy and Safety of (18F-FCH) Comparing With (18F-FDG) for Detecting Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Carcinoma|Liver Disease	Drug: 18F- fluorocholine|Drug: 18F- fluorodeoxyglucose	National Taiwan University Hospital, Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT02074202
86	Effect of Vascular Inflow Occlusion in Open Liver Resection for Hepatocellular Carcinoma	Completed	No Results Available	Hepatocellular Carcinoma	Procedure: Pringle	The Prince of Wales Hospital, Hong Kong, China	https://ClinicalTrials.gov/show/NCT01759901
87	HR Versus RFA for Early Stage HCC	Not yet recruiting	No Results Available	Hepatocellular Carcinoma|Liver Cancer	Other: Hepatic resection|Other: Radiofrequency ablation	Department of Hepatobilliary Surgery, Affiliated Tumor of Guangxi University, Nanning, Guangxi, China	https://ClinicalTrials.gov/show/NCT02169765
88	A Study Combining Personalized Neoantigen-based Dendritic Cell Vaccine With Microwave Ablation for the Treatment of Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatocellular Carcinoma|Liver Cancer, Adult	Biological: Neoantigen Vaccines|Procedure: Microwave Ablation	Chinese PLA General Hospital, Beijing, Beijing, China	https://ClinicalTrials.gov/show/NCT03674073
89	Study of Botanical PHY906 Plus Capecitabine for Advanced Unresectable Hepatocellular Carcinoma	Completed	No Results Available	Hepatocellular Carcinoma|Liver Cancer	Drug: PHY906|Drug: capecitabine	City of Hope National Medical Center, Duarte, California, United States|Stanford Hospital and Clinics, Stanford, California, United States|Yale University, New Haven, Connecticut, United States|VA Connecticut Cancer Center, West Haven, Connecticut, United States|National Institute of Cancer Research, Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT00076609
90	Study of Bavituximab and Sorafenib In Patients With Advanced Liver Cancer	Completed	Has Results	Hepatocellular Carcinoma|Liver Cancer	Drug: bavituximab (0.3 mg/kg) and sorafenib|Drug: bavituximab (1.0 mg/kg ) and sorafenib|Drug: bavituximab (3.0 mg/kg) and sorafenib	UT Southwestern Medical Center, Dallas, Texas, United States	https://ClinicalTrials.gov/show/NCT01264705
91	To Study the Effects of Addition of Mebendazole to Lenvatinib in Cirrhotics With Advanced Hepatocellular Carcinoma.	Recruiting	No Results Available	Hepatocellular Carcinoma|Liver Cirrhosis	Drug: Lenvatinib|Drug: Mebendazole|Other: Placebo	Institute of Liver & Biliary Sciences, New Delhi, Delhi, India	https://ClinicalTrials.gov/show/NCT04443049
92	Safety Study of NK Cells From Sibship to Treat the Recurrence of HCC After Liver Transplantation	Unknown status	No Results Available	Hepatocellular Carcinoma	Biological: Low Dose NK cells ×4 times|Biological: Normal Dose NK cells ×4 times|Biological: Normal Dose NK cells ×8 times	Wang Guoying, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT02399735
93	Genetic Profiling of Liver Cancer in Patients Undergoing Liver Transplantation	Unknown status	No Results Available	Hepatocellular Carcinoma	Other: None - Standard of Care	Baylor University Medical Center, Dallas, Texas, United States	https://ClinicalTrials.gov/show/NCT02412579
94	A Study of Vitamin C in the Treatment of Liver Cancer to Determine if it is Safe and Effective	Completed	Has Results	Metastatic Hepatocellular Carcinoma|Advanced Liver Cancer	Drug: Ascorbic Acid + Sorafenib|Drug: Sorafenib	Thomas Jefferson University, Philadelphia, Pennsylvania, United States	https://ClinicalTrials.gov/show/NCT01754987
95	Hepatocellular Carcinoma Treated With Iodine-125 Implantation	Completed	No Results Available	Liver Carcinoma	Procedure: Radiofrequency Ablation|Radiation: iodine		https://ClinicalTrials.gov/show/NCT01717729
96	Efficacy of Sirolimus In Liver Transplantation for Hepatocellular Carcinoma (HCC)	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Sirolimus|Drug: m-TOR inhibitor free	Seoul National University Hospital, Seoul, Korea, Republic of	https://ClinicalTrials.gov/show/NCT01374750
97	TCR-Redirected T Cell Treatment in Patients With Recurrent HBV-related Hepatocellular Carcinoma Post Liver Transplantation	Active, not recruiting	No Results Available	Recurrent Hepatocellular Carcinoma	Biological: TCR-T cells	The First Affiliated Hospital of Sun-Yat Sen University, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT04677088
98	TAC-101 in Treating Patients With Advanced Hepatocellular Carcinoma (Liver Cancer)	Completed	No Results Available	Liver Cancer	Drug: TAC-101	MD Anderson Cancer Center at University of Texas, Houston, Texas, United States	https://ClinicalTrials.gov/show/NCT00077142
99	Anatomical Resection of the Liver for Hepatocellular Carcinoma: a New Ultrasound Guided Approach	Completed	No Results Available	Hepatocellular Carcinoma	Procedure: IOUS-GUIDED INTRAHEPATIC VESSEL COMPRESSION	Istituto Clinico Humanitas Irccs, Rozzano, Milano, Italy	https://ClinicalTrials.gov/show/NCT00829335
100	Interventional Radiology Liver Directed Therapies and Hypofractionated Image-Guided Radiation Therapy in Veteran and Non-Veteran, Non-surgical Hepatocellular Carcinoma Patients	Recruiting	No Results Available	Liver Cancer	Other: Quality of life questionnaires	Durham Veterans Administration Health Care System (DVAHCS), Durham, North Carolina, United States|Duke Cancer Center, Durham, North Carolina, United States	https://ClinicalTrials.gov/show/NCT04933435
101	Radiotherapy Versus no Intervention in Adult Patients With Hepatocellular Carcinoma Not Eligible for Transarterial Chemoembolization or Ablation Prior to Liver Transplant (RADBRI)	Withdrawn	No Results Available	Hepatocellular Carcinoma	Radiation: Stereotactic body radiotherapy		https://ClinicalTrials.gov/show/NCT03172559
102	Tumor Characteristics, Pre-transplant Treatments and Immunosuppression After Liver Transplantation for Hepatocellular Carcinoma	Completed	No Results Available	Liver Transplantation	Procedure: Pre-treatment|Drug: Sirolimus based immunosuppression		https://ClinicalTrials.gov/show/NCT02995096
103	HepatoPredict Prognostic Tool for the Decision of Liver Transplant in Hepatocellular Carcinoma	Not yet recruiting	No Results Available	Hepatocellular Carcinoma, Scirrhous|Recurrence Tumor	Procedure: liver transplant	Centro Hepato-bilio-pancreático e de Transplantação do Hospital Curry Cabral, Lisboa, Portugal	https://ClinicalTrials.gov/show/NCT04499833
104	Safety and Bioactivity of Ipilimumab and Nivolumab Combination Prior to Liver Resection in Hepatocellular Carcinoma	Recruiting	No Results Available	Hepatocellular Carcinoma	Biological: Ipilimumab|Biological: Nivolumab	Imperial College Healthcare NHS Trust, London, Greater London, United Kingdom	https://ClinicalTrials.gov/show/NCT03682276
105	Dose Escalation Study of OMP-54F28 in Combination With Sorafenib in Patients With Hepatocellular Cancer	Completed	No Results Available	Hepatocellular Cancer|Liver Cancer	Drug: OMP-54F28 with Sorafenib	USC/Norris Comprehensive Cancer Center, Los Angeles, California, United States|University of Colorado Cancer Center, Aurora, Colorado, United States|Indiana University Simon Cancer Center, Indianapolis, Indiana, United States|Massachussetts General Hospital, Boston, Massachusetts, United States|Mount Sinai Medical Center, New York, New York, United States|Fox Chase Cancer Center, Philadelphia, Pennsylvania, United States	https://ClinicalTrials.gov/show/NCT02069145
106	Observational Prospective Study on Chemoembolization With Doxorubicin for Unresectable Hepatocellular Carcinoma	Unknown status	No Results Available	Liver Cell Carcinoma Non-resectable		Azienda Ospedaliera Ospedali Riuniti Marche Nord, Presidio Ospedaliero San Salvatore, Pesaro, PU, Italy	https://ClinicalTrials.gov/show/NCT01891539
107	Dynamic Contrast-enhanced Magnetic Resonance Imaging in Evaluation of Liver Functional Status and Treatment Efficacy in Patients With Hepatocellular Carcinoma After Locoregional Therapy	Unknown status	No Results Available	Hepatocellular Carcinoma		National Taiwan University Hospital, Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT01281683
108	Liver Transplant for Larger Hepatocellular Carcinoma in Malatya: The Role of GGT and AFP	Completed	No Results Available	Hepatocellular Carcinoma|Liver Transplant Disorder	Procedure: Liver transplantation		https://ClinicalTrials.gov/show/NCT04412161
109	Comparison of Liver and Renal Function After Transarterial Chemoembolization for Primary Hepatocellular Carcinoma With Iso-osmolar Contrast Media and Low Osmolar Contrast Media	Unknown status	No Results Available	Primary Hepatocellular Carcinoma		Zhongda Hospital, Southeast University, Nanjing, Jiangsu, China	https://ClinicalTrials.gov/show/NCT01563484
110	Adjuvant Lenvatinib Prevents Recurrence of High-risk Patients With HBV-related HCC After Liver Transplantation	Completed	No Results Available	Hepatocellular Carcinoma	Drug: Lenvatinib	Xinhua Hospital Affiliated to Shanghai Jiao Tong University Medical School, Shanghai, China	https://ClinicalTrials.gov/show/NCT04415567
111	Sorafenib Plus Doxorubicin Versus Sorafenib Alone for the Treatment of Advanced Hepatocellular Carcinoma: a Randomized Phase II Trial	Unknown status	No Results Available	Liver Carcinoma	Drug: Doxorubicin|Drug: Sorafenib	Medizinische Klinik und Poliklinik, Heinrich-Heine-Universität, Düsseldorf, Germany|Martin-Luther-University Halle-Wittenberg, Halle (Saale), Germany|Universitätsklinikum des Saarlande, Homburg/Saar, Germany|Ortenau Klinikum Lahr-Ettenheim, Lahr, Germany|Universitätsklinikum Leipzig, Leipzig, Germany|Klinikum Ludwigsburg, Ludwigsburg, Germany	https://ClinicalTrials.gov/show/NCT01272557
112	Pravastatin Intervention to Delay Hepatocellular Carcinoma Recurrence	Terminated	Has Results	Hepatocellular Carcinoma|Liver Cirrhoses	Drug: Pravastatin Pill|Drug: Placebo Oral Tablet	Cedars-Sinai Medical Center, Los Angeles, California, United States	https://ClinicalTrials.gov/show/NCT03219372
113	Early Detection of Hepatocellular Carcinoma in a High-risk Prospective Cohort (ELEGANCE)	Recruiting	No Results Available	Liver Diseases		National University Hospital, Singapore, Singapore|SingHealth Polyclinics - Bukit Merah, Singapore, Singapore|SingHealth Polyclinics - Outram, Singapore, Singapore|Singapore General Hospital, Singapore, Singapore|National Cancer Center Singapore, Singapore, Singapore|Tan Tock Seng Hospital, Singapore, Singapore|SingHealth Polyclinics - Marine Parade, Singapore, Singapore|SingHealth Polyclinics - Bedok, Singapore, Singapore|SingHealth Polyclinics - Pasir Ris, Singapore, Singapore|SingHealth Polyclinics - Tampines, Singapore, Singapore|Changi General Hospital, Singapore, Singapore|Sengkang General Hospital, Singapore, Singapore|SingHealth Polyclinics - Sengkang, Singapore, Singapore|SingHealth Polyclinics - Punggol, Singapore, Singapore	https://ClinicalTrials.gov/show/NCT04965259
114	Radiolabeled Glass Beads Used for Treating Patients With Primary Liver Cancer When Surgery is Not an Option	Completed	No Results Available	Liver Cancer|Hepatoma	Device: Yttrium 90 (TheraSphere)		https://ClinicalTrials.gov/show/NCT00740753
115	Autologous Immune Killer Cells to Treat Liver Cancer Patients as an Adjunct Therapy	Unknown status	No Results Available	HepatoCellular Carcinoma|Liver Cancer	Biological: IKC (Immune Killer Cells)|Procedure: TACE (Transcatheter Arterial Chemoembolization)	Tri Service General Hospital, Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT03592706
116	EXALT: EXercise Attenuates Liver Tumors Trial	Terminated	No Results Available	Hepatocellular Carcinoma	Behavioral: Exercise intervention	Penn State Hershey Medical Center, Hershey, Pennsylvania, United States	https://ClinicalTrials.gov/show/NCT03979547
117	Sequential, Related Donor Partial Liver Transplantation Followed by Bone Marrow Transplantation for Hepatocellular Carcinoma (HCC)	Withdrawn	No Results Available	Fibrolamellar Hepatocellular Carcinoma|Hepatocellular Carcinoma (Fibrolamellar Variant)|Hepatocellular Carcinoma	Procedure: living related donor partial liver transplantation|Radiation: Total body irradiation|Procedure: Bone marrow transplant from same donor|Drug: Cyclophosphamide|Drug: Mesna|Drug: Filgrastim|Drug: Tacrolimus|Drug: mycophenolate mofetil|Drug: Prednisone|Drug: Antithymocyte globulin|Drug: fludarabine	Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, Baltimore, Maryland, United States	https://ClinicalTrials.gov/show/NCT02702960
118	A Study of LioCyx in Patient With Recurrent HBV-related HCC Post Liver Transplantation	Not yet recruiting	No Results Available	Recurrent Hepatocellular Carcinoma	Biological: LioCyx	The Third Affiliated Hospital of Sun Yat-Sen University, Guangzhou, Guangzhou, China|The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, Guangzhou, China|National University Hospital, Singapore, Singapore	https://ClinicalTrials.gov/show/NCT03634683
119	Research on Surgery and Micro-Invasive Treatment in Recurrent Primary Liver Cancer	Completed	No Results Available	Hepatocellular Carcinoma	Other: PRFA or PMCT|Procedure: surgery	Eastern Hepatobiliary Surgery Hospital, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT00822562
