"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"517","EMF-sumo1-7","3550807","A549","trt_cp","down",-0.393394701454903,2.64157113165734e-05,0.000151137697748057,-1.14610853688811,-0.974757546468188,16,92,NA,-83.917316631214,FALSE,FALSE
"518","D-64131","3921152","A549","trt_cp","down",-0.393315567229919,2.64157113165734e-05,0.000151137697748057,-1.14587798876309,-0.862427165232403,16,92,NA,-90.525289529662,FALSE,FALSE
"519","BRD-A73929928","23581828","A549","trt_cp","down",-0.393211872061669,2.64157113165734e-05,0.000151137697748057,-1.1455758852596,-1.0835488495322,16,92,NA,-82.9768376270385,FALSE,FALSE
"520","BRD-K69888333","44506582","A549","trt_cp","down",-0.392958958535205,2.64157113165734e-05,0.000151137697748057,-1.14483905186885,-0.344288318492062,16,92,NA,-83.6839202710155,FALSE,FALSE
"521","I-070759","24086306","A549","trt_cp","down",-0.392916076734118,2.64157113165734e-05,0.000151137697748057,-1.14471412085651,-0.615838932650484,16,92,NA,-86.9888915150083,FALSE,FALSE
"522","lupanine","91471","A549","trt_cp","down",-0.39287973049314,2.64157113165734e-05,0.000151137697748057,-1.14460823041895,0,16,92,"INS",-82.6420074056567,FALSE,FALSE
"523","BRD-K87126403",NA,"A549","trt_cp","down",-0.392797559616436,2.64157113165734e-05,0.000151137697748057,-1.14436883537137,-0.859281937165534,16,92,NA,-83.8247459229497,FALSE,FALSE
"524","BRD-K55844427","53338860","A549","trt_cp","down",-0.392763473434882,2.64157113165734e-05,0.000151137697748057,-1.14426952934736,-1.14463014614035,16,92,NA,-80.2991806507524,FALSE,FALSE
"525","BRD-K45308677","24747151","A549","trt_cp","down",-0.392725829161472,2.64157113165734e-05,0.000151137697748057,-1.14415985724715,-0.0131224658203932,16,92,NA,-86.3921058851335,FALSE,FALSE
"526","PPT","6095481","A549","trt_cp","down",-0.39233500500312,2.64592297866172e-05,0.000151137697748057,-1.14302123768096,-0.934022910250822,16,92,"ESR1",-87.4822736941621,FALSE,FALSE
"527","goserelin-acetate",NA,"A549","trt_cp","down",-0.392274548090537,2.64592297866172e-05,0.000151137697748057,-1.14284510367771,0.685126388517206,16,92,NA,-87.693019774679,FALSE,FALSE
"528","BRD-A99518825","4207918","A549","trt_cp","down",-0.392270722382719,2.64592297866172e-05,0.000151137697748057,-1.14283395793433,-0.990297388849122,16,92,NA,-83.9054990939888,FALSE,FALSE
"529","BRD-K52981369",NA,"A549","trt_cp","down",-0.39226415877663,2.64592297866172e-05,0.000151137697748057,-1.14281483565093,-0.596085846037474,16,92,NA,-87.0046482313086,FALSE,FALSE
"530","BRD-K31290914","54660686","A549","trt_cp","down",-0.392159718552546,2.64592297866172e-05,0.000151137697748057,-1.14251056151613,0.817116407501238,16,92,NA,-84.2708579532026,FALSE,FALSE
"531","BRD-K70369221","2215989","A549","trt_cp","down",-0.392096462866957,2.64592297866172e-05,0.000151137697748057,-1.14232627362158,-1.13140285820874,16,92,NA,-80.0283620893406,FALSE,FALSE
"532","BRD-K35389996","23648018","A549","trt_cp","down",-0.392078966310308,2.64592297866172e-05,0.000151137697748057,-1.14227529949085,0.892956230319481,16,92,NA,-83.3559836130151,FALSE,FALSE
"533","BRD-K31542390",NA,"A549","trt_cp","down",-0.392067236339816,2.64592297866172e-05,0.000151137697748057,-1.14224112562102,-1.04786482911655,16,92,NA,-85.5343496415347,FALSE,FALSE
"534","BRD-K45627302","60191105","A549","trt_cp","down",-0.391528587003781,2.64592297866172e-05,0.000151137697748057,-1.14067183503287,0,16,92,NA,-84.1349562751123,FALSE,FALSE
"535","meprylcaine","4065","A549","trt_cp","down",-0.391472174733583,2.6502748256661e-05,0.000151137697748057,-1.14050748461275,0.75483343879053,16,92,NA,-87.2695580241078,FALSE,FALSE
"536","BRD-K87920375","54649571","A549","trt_cp","down",-0.391367487427129,2.6502748256661e-05,0.000151137697748057,-1.14020249063294,-1.02205695122605,16,92,NA,-86.342866146695,FALSE,FALSE
"537","BRD-K94217081",NA,"A549","trt_cp","down",-0.391305858187043,2.6502748256661e-05,0.000151137697748057,-1.14002294119335,-0.975036612278478,16,92,NA,-84.5968250216655,FALSE,FALSE
"538","colchicine","6167","A549","trt_cp","down",-0.391302636380866,2.6502748256661e-05,0.000151137697748057,-1.14001355484537,-1.02010539009178,16,92,"ABCB1; ABCG2; BRD4; CHAT; DBH; SAA1; STMN4; TTL; TUBB; TUBB1; UPP2; VCL",-88.2238241550461,TRUE,FALSE
"539","BRD-A71339955","4624993","A549","trt_cp","down",-0.391268716673927,2.6502748256661e-05,0.000151137697748057,-1.13991473382529,-1.14144491431016,16,92,NA,-81.0870164657685,FALSE,FALSE
"540","riociguat",NA,"A549","trt_cp","down",-0.391022016174148,2.6502748256661e-05,0.000151137697748057,-1.13919600134667,0,16,92,"GUCY1A2",-82.4194437879146,TRUE,FALSE
"541","BRD-K20109053","60185092","A549","trt_cp","down",-0.390876610741035,2.6502748256661e-05,0.000151137697748057,-1.13877237996188,1.0036200831461,16,92,NA,-86.2138580319861,FALSE,FALSE
"542","BRD-K95080525","44142082","A549","trt_cp","down",-0.390841094622978,2.6502748256661e-05,0.000151137697748057,-1.13866890798843,-1.02888214265512,16,92,NA,-83.754825494367,FALSE,FALSE
"543","BRD-K29285912",NA,"A549","trt_cp","down",-0.390781286950056,2.6502748256661e-05,0.000151137697748057,-1.13849466546749,0.687606583548897,16,92,NA,-84.5534940518396,FALSE,FALSE
"544","1-benzylimidazole","77918","A549","trt_cp","down",-0.390741467649509,2.6502748256661e-05,0.000151137697748057,-1.13837865668516,-1.13899354831355,16,92,"CYP11B1; QPCT; QPCTL",-81.95068147798,FALSE,FALSE
"545","BRD-K10906552","1300352","A549","trt_cp","down",-0.390587189480306,2.6502748256661e-05,0.000151137697748057,-1.13792918564215,-0.764917668480499,16,92,NA,-88.6541794689987,FALSE,FALSE
"546","NNC-63-0532","3906780","A549","trt_cp","down",-0.390482982003559,2.65462667267047e-05,0.000151137697748057,-1.13762558958896,0,16,92,"OPRL1",-86.0809107382021,FALSE,FALSE
"547","BRD-A56800788","2729755","A549","trt_cp","down",-0.390480126374237,2.65462667267047e-05,0.000151137697748057,-1.13761727005356,-0.995586990162146,16,92,NA,-87.7767273300244,FALSE,FALSE
"548","navitoclax","24978538","A549","trt_cp","down",-0.39037586045792,2.65462667267047e-05,0.000151137697748057,-1.13731350374366,0,16,92,"BAD; BCL2; BCL2L1; BCL2L2",-87.7393051288112,FALSE,FALSE
"549","BRD-K15107389","1080352","A549","trt_cp","down",-0.390372318101618,2.65462667267047e-05,0.000151137697748057,-1.13730318351112,0,16,92,NA,-80.7965020089813,FALSE,FALSE
"550","BRD-K37372998","24747160","A549","trt_cp","down",-0.390371162034569,2.65462667267047e-05,0.000151137697748057,-1.13729981544767,-0.0227459963089534,16,92,NA,-84.6953044985425,FALSE,FALSE
"551","BRD-K30645599","44485775","A549","trt_cp","down",-0.390365554866605,2.65462667267047e-05,0.000151137697748057,-1.13728347963265,0.462167738417831,16,92,NA,-81.9575750413614,FALSE,FALSE
"552","candesartan","2541","A549","trt_cp","down",-0.390293790085678,2.65462667267047e-05,0.000151137697748057,-1.13707440150383,0.812709255650028,16,92,"AGTR1; AGTR2; SERPINE1",-81.659182226424,TRUE,FALSE
"553","nilutamide","4493","A549","trt_cp","down",-0.390223567509202,2.65462667267047e-05,0.000151137697748057,-1.13686981640372,-0.314131469900156,16,92,"AR; KLK3",-80.7088552745608,TRUE,FALSE
"554","BRD-K09059649","54646656","A549","trt_cp","down",-0.389678433169642,2.65462667267047e-05,0.000151137697748057,-1.13528163253136,-0.0147895251736907,16,92,NA,-84.4116836051367,FALSE,FALSE
"555","CT-7758",NA,"A549","trt_cp","down",-0.389636552700941,2.65462667267047e-05,0.000151137697748057,-1.13515961878148,0.961812431054251,16,92,NA,-84.6943197037737,FALSE,FALSE
"556","ML-167","56643210","A549","trt_cp","down",-0.389438194400538,2.65897851967485e-05,0.000151137697748057,-1.13458172553429,-0.309095171605032,16,92,NA,-85.0399826676121,FALSE,FALSE
"557","BRD-K50324045",NA,"A549","trt_cp","down",-0.389404142633628,2.65897851967485e-05,0.000151137697748057,-1.13448251977323,-1.03253084171704,16,92,NA,-83.8070196171118,FALSE,FALSE
"558","BRL-52537","6603740","A549","trt_cp","down",-0.389285518751911,2.65897851967485e-05,0.000151137697748057,-1.13413692324381,-0.0190811282955169,16,92,"OPRK1",-88.6394075474671,FALSE,FALSE
"559","flubendazole","35802","A549","trt_cp","down",-0.389237302442956,2.65897851967485e-05,0.000151137697748057,-1.13399645077912,0.643301180332341,16,92,"TUBB",-84.5554636413771,FALSE,FALSE
"560","AMG-232",NA,"A549","trt_cp","down",-0.389221297256852,2.65897851967485e-05,0.000151137697748057,-1.13394982157858,0.905037816830274,16,92,NA,-82.936461041519,FALSE,FALSE
"561","I-BET-762",NA,"A549","trt_cp","down",-0.38891669909685,2.65897851967485e-05,0.000151137697748057,-1.13306241117318,-0.632170602688953,16,92,NA,-82.6154179468999,FALSE,FALSE
"562","purvalanol-b","448991","A549","trt_cp","down",-0.388884028267077,2.65897851967485e-05,0.000151137697748057,-1.13296722860775,-0.982514424085223,16,92,"CDK2; CDK4; CDK5; MAPK3; SRPK2",-85.1187662491137,FALSE,FALSE
"563","SKI-II","753704","A549","trt_cp","down",-0.388846540801938,2.65897851967485e-05,0.000151137697748057,-1.13285801334974,0,16,92,"SPHK1",-87.7590010241866,FALSE,FALSE
"564","BRD-K14002526",NA,"A549","trt_cp","down",-0.388838981290363,2.65897851967485e-05,0.000151137697748057,-1.13283598961449,-0.498651796832754,16,92,NA,-85.9075868588986,FALSE,FALSE
"565","BRD-K85536714",NA,"A549","trt_cp","down",-0.388825086147328,2.65897851967485e-05,0.000151137697748057,-1.13279550777273,0.915659381551683,16,92,NA,-84.4244859371307,FALSE,FALSE
"566","BRD-K67090983","44506705","A549","trt_cp","down",-0.38856658601112,2.65897851967485e-05,0.000151137697748057,-1.13204239846089,-1.15036618261851,16,92,NA,-84.7603009532813,FALSE,FALSE
"567","PF-04447943",NA,"A549","trt_cp","down",-0.388522506017692,2.65897851967485e-05,0.000151137697748057,-1.13191397665809,0.0343507598349567,16,92,NA,-85.1404317340266,FALSE,FALSE
"568","GW-843682X","9826308","A549","trt_cp","down",-0.388501914960255,2.65897851967485e-05,0.000151137697748057,-1.13185398706843,0,16,92,"PLK1; PLK3",-80.879224769558,FALSE,FALSE
"569","isbufylline",NA,"A549","trt_cp","down",-0.388440178780516,2.66333036667923e-05,0.000151137697748057,-1.13167412607292,-0.912928180332837,16,92,NA,-84.011856929016,FALSE,FALSE
"570","vilazodone",NA,"A549","trt_cp","down",-0.388413098278285,2.66333036667923e-05,0.000151137697748057,-1.13159523025995,0.0386249051090651,16,92,NA,-83.6721027337903,TRUE,FALSE
"571","NMS-1286937",NA,"A549","trt_cp","down",-0.388355650726722,2.66333036667923e-05,0.000151137697748057,-1.13142786367106,0.459593411976287,16,92,NA,-88.9023477507288,FALSE,FALSE
"572","JNK-IN-5A",NA,"A549","trt_cp","down",-0.387714414584332,2.66333036667923e-05,0.000151137697748057,-1.12955969865959,-0.0624214050723025,16,92,NA,-88.6492554951548,FALSE,FALSE
"573","BRD-K77987635","44485164","A549","trt_cp","down",-0.387432652291597,2.66768221368361e-05,0.000151137697748057,-1.12873881782952,-1.00857300639072,16,92,NA,-84.9838493657922,FALSE,FALSE
"574","PF-573228",NA,"A549","trt_cp","down",-0.387338611051567,2.66768221368361e-05,0.000151137697748057,-1.12846483989433,0,16,92,NA,-87.1513826518554,FALSE,FALSE
"575","ZSTK-474","11647372","A549","trt_cp","down",-0.38723507178877,2.66768221368361e-05,0.000151137697748057,-1.12816319060278,-0.766164325185386,16,92,"PIK3CA; PIK3CB; PIK3CD; PIK3CG",-85.8947845269046,FALSE,FALSE
"576","BRD-K09661167","16014494","A549","trt_cp","down",-0.387136103424832,2.66768221368361e-05,0.000151137697748057,-1.12787485807981,-0.401890654403794,16,92,NA,-85.4821555187899,FALSE,FALSE
"577","pioglitazone","4829","A549","trt_cp","down",-0.386477629174171,2.67203406068799e-05,0.000151137697748057,-1.12595647189614,-0.742698517471063,16,92,"ADIPOQ; ANGPTL4; CARM1; CCL2; CCNC; CCND3; CD36; CDK19; CDK4; CDK8; CEBPA; CEBPB; CEBPD; CHD9; CREBBP; CRP; EBF1; EGR2; EP300; EPCAM; FABP4; HDAC3; HELZ2; INS; INSR; IRS1; KLF4; LEP; LPL; MAOB; MED1; MED10; MED11; MED12; MED13; MED13L; MED14; MED15; MED16; MED17; MED18; MED19; MED20; MED21; MED22; MED23; MED24; MED25; MED26; MED27; MED29; MED30; MED31; MED4; MED6; MED7; MED8; MED9; NCOA1; NCOA2; NCOA3; NCOA6; NCOR1; NCOR2; PCK1; PLIN1; PPARA; PPARD; PPARG; PPARGC1A; RETN; SERPINE1; SLC2A1; SLC2A4; SMARCD3; TBL1X; TBL1XR1; TGFB1; TGS1; TNF; TRPM3; WNT1; WNT10B",-81.9920428582683,TRUE,FALSE
"578","MLN-9708",NA,"A549","trt_cp","down",-0.386421927050745,2.67203406068799e-05,0.000151137697748057,-1.12579419040392,-0.974054957679544,16,92,NA,-88.5744110927283,FALSE,FALSE
"579","apixaban",NA,"A549","trt_cp","down",-0.386366910152245,2.67203406068799e-05,0.000151137697748057,-1.12563390523279,-0.81741250099989,16,92,"F10; F9",-83.2821240053573,TRUE,FALSE
"580","BRD-K51400578",NA,"A549","trt_cp","down",-0.38627977667951,2.67203406068799e-05,0.000151137697748057,-1.12538005225363,-1.06832190270524,16,92,NA,-81.8364452848027,FALSE,FALSE
"581","BRD-K98645985","54633693","A549","trt_cp","down",-0.386182116422849,2.67203406068799e-05,0.000151137697748057,-1.12509553074518,-1.10056758970638,16,92,NA,-86.0818955329709,FALSE,FALSE
"582","BRD-A49765801",NA,"A549","trt_cp","down",-0.386134954575912,2.67203406068799e-05,0.000151137697748057,-1.1249581303298,-0.927847668857821,16,92,NA,-85.7066887260695,FALSE,FALSE
"583","myriocin","73707382","A549","trt_cp","down",-0.385723542027553,2.67203406068799e-05,0.000151137697748057,-1.1237595289452,0,16,92,"AKT1; SPTLC1; SPTLC2; SPTLC3",-83.6632395808713,FALSE,FALSE
"584","AZ-20",NA,"A549","trt_cp","down",-0.385595086131024,2.67203406068799e-05,0.000151137697748057,-1.12338528801343,0,16,92,NA,-83.8769400456945,FALSE,FALSE
"585","daunorubicin","2958","A549","trt_cp","down",-0.385559026227047,2.67203406068799e-05,0.000151137697748057,-1.12328023178457,-1.00685566321102,16,92,"ABCB1; ABCG2; DCXR; TOP2A; TOP2B",-82.182108248641,TRUE,FALSE
"586","sacubitril",NA,"A549","trt_cp","down",-0.385385815376953,2.67638590769236e-05,0.000151137697748057,-1.12277560263415,0,16,92,"MME",-82.327857874419,TRUE,FALSE
"587","BRD-A40431293","45934191","A549","trt_cp","down",-0.385352115778035,2.67638590769236e-05,0.000151137697748057,-1.12267742287254,0.555910829213579,16,92,NA,-82.2697549830615,FALSE,FALSE
"588","tremorine","5534","A549","trt_cp","down",-0.385242136104522,2.67638590769236e-05,0.000151137697748057,-1.1223570102126,-0.945887232482451,16,92,NA,-82.6951863231703,FALSE,FALSE
"589","PD-184352","6918454","A549","trt_cp","down",-0.384867254895886,2.67638590769236e-05,0.000151137697748057,-1.12126483852868,-1.02428961287399,16,92,"MAP2K1; MAP2K2; MAP3K1; MAP3K2",-82.4913338060348,FALSE,FALSE
"590","BRD-A81530502","23947494","A549","trt_cp","down",-0.384789898536249,2.67638590769236e-05,0.000151137697748057,-1.12103947000227,-0.756565156502565,16,92,NA,-81.941818325061,FALSE,FALSE
"591","BRD-K34495954","25886838","A549","trt_cp","down",-0.384586781295128,2.67638590769236e-05,0.000151137697748057,-1.12044771214896,-0.0112044771214896,16,92,NA,-85.2349720318286,FALSE,FALSE
"592","BRD-K28916077","3164059","A549","trt_cp","down",-0.384478367198409,2.68073775469674e-05,0.000151137697748057,-1.12013186061026,-1.04502882430831,16,92,NA,-85.4467029071142,FALSE,FALSE
"593","anastrozole","2187","A549","trt_cp","down",-0.384468761690076,2.68073775469674e-05,0.000151137697748057,-1.12010387610752,0,16,92,"CYP19A1",-80.8457417474198,TRUE,FALSE
"594","canertinib","156414","A549","trt_cp","down",-0.384445279290506,2.68073775469674e-05,0.000151137697748057,-1.12003546293745,0,16,92,"AKT1; EGF; EGFR; ERBB2; ERBB4",-85.2280784684472,FALSE,FALSE
"595","boldine","10154","A549","trt_cp","down",-0.384425191043115,2.68073775469674e-05,0.000151137697748057,-1.11997693822489,-0.936210261792681,16,92,"CHRNA4; CHRNB2; DRD1",-83.2417474198377,FALSE,FALSE
"596","solifenacin","154059","A549","trt_cp","down",-0.384050931080814,2.68073775469674e-05,0.000151137697748057,-1.11888657646806,-0.0223777315293611,16,92,"CHRM1; CHRM4; CHRM5",-83.4219648625226,TRUE,FALSE
"597","BRD-K38024133","44489353","A549","trt_cp","down",-0.38376706657458,2.68073775469674e-05,0.000151137697748057,-1.11805957108972,-0.92468622423508,16,92,NA,-81.1490585362011,FALSE,FALSE
"598","carmoxirole","57364","A549","trt_cp","down",-0.383546394663014,2.68073775469674e-05,0.000151137697748057,-1.11741666979805,-0.0260937555887906,16,92,NA,-86.4098321909714,FALSE,FALSE
"599","malonoben","16759147","A549","trt_cp","down",-0.383534903486567,2.68073775469674e-05,0.000151137697748057,-1.11738319162619,-0.815191939362742,16,92,"EGFR",-81.6838020956433,FALSE,FALSE
"600","BRD-A84524947","541832","A549","trt_cp","down",-0.383453177246093,2.68508960170112e-05,0.000151137697748057,-1.11714509197323,-0.0111714509197323,16,92,NA,-83.6750571180966,FALSE,FALSE
"601","BRD-K43782924","20854208","A549","trt_cp","down",-0.383446315705588,2.68508960170112e-05,0.000151137697748057,-1.11712510169344,-0.0111712510169344,16,92,NA,-80.8073347514378,FALSE,FALSE
"602","icosapent","446284","A549","trt_cp","down",-0.383021008408874,2.68508960170112e-05,0.000151137697748057,-1.11588601961693,0,16,92,"ACSL3; ACSL4; FADS1; FFAR1; PPARA; PPARD; PPARG; SLC8A1; TRPV1",-82.7838178523596,TRUE,FALSE
"603","BRD-K38797319",NA,"A549","trt_cp","down",-0.383011424360203,2.68508960170112e-05,0.000151137697748057,-1.11585809763436,-0.423217595706808,16,92,NA,-80.0431340108721,FALSE,FALSE
"604","AZ-628","11676786","A549","trt_cp","down",-0.382673074113249,2.68508960170112e-05,0.000151137697748057,-1.11487235454972,-0.863638802589736,16,92,"BRAF; RAF1",-84.3240368707161,FALSE,FALSE
"605","olopatadine","5281071","A549","trt_cp","down",-0.382658363047797,2.68508960170112e-05,0.000151137697748057,-1.11482949561533,-1.00229148031929,16,92,"CCL17; HRH1; ICAM1; S100A1; S100A12; S100A13; S100A2; S100B",-81.6995588119436,TRUE,FALSE
"606","indolophenanthridine","58144","A549","trt_cp","down",-0.38261615421707,2.68508960170112e-05,0.000151137697748057,-1.11470652522185,-0.990495085015054,16,92,"CALY; DRD1",-83.1964468604743,FALSE,FALSE
"607","BRD-K02598395","44496732","A549","trt_cp","down",-0.382589233490779,2.68508960170112e-05,0.000151137697748057,-1.11462809489702,-1.11777180370199,16,92,NA,-85.1286141968014,FALSE,FALSE
"608","KPT-330",NA,"A549","trt_cp","down",-0.382515119379661,2.68508960170112e-05,0.000151137697748057,-1.11441217227493,-1.12148067367808,16,92,NA,-83.3618923816277,FALSE,FALSE
"609","oleoylethanolamide","5283454","A549","trt_cp","down",-0.382513278610321,2.68508960170112e-05,0.000151137697748057,-1.11440680941303,0,16,92,"CNR1; GPR119; GPR55; KCND3; PPARA",-80.4400063026865,FALSE,FALSE
"610","carbetocin","73707428","A549","trt_cp","down",-0.38244861757713,2.6894414487055e-05,0.000151137697748057,-1.11421842720587,-0.896120543618315,16,92,"OXTR",-87.7324115654298,FALSE,FALSE
"611","neurodazine","16112820","A549","trt_cp","down",-0.381915390559024,2.6894414487055e-05,0.000151137697748057,-1.11266493389422,0,16,92,NA,-84.7465138265186,FALSE,FALSE
"612","tenovins",NA,"A549","trt_cp","down",-0.381799207945814,2.6894414487055e-05,0.000151137697748057,-1.11232644970939,-0.94593176687758,16,92,"SIRT1; SIRT2",-83.4899157015678,FALSE,FALSE
"613","palovarotene",NA,"A549","trt_cp","down",-0.381572017309111,2.6894414487055e-05,0.000151137697748057,-1.11166455688963,0.800354533497908,16,92,NA,-84.0522335145356,FALSE,FALSE
"614","lobendazole","22752","A549","trt_cp","down",-0.381511683425055,2.6894414487055e-05,0.000151137697748057,-1.11148878131531,-0.653768746288323,16,92,NA,-82.2008193492476,FALSE,FALSE
"615","buddleoflavonoloside","6708769","A549","trt_cp","down",-0.381195675291092,2.69379329570988e-05,0.000151137697748057,-1.11056812931181,-0.774731018739929,16,92,NA,-85.8534231466163,FALSE,FALSE
"616","GW-311616","44483335","A549","trt_cp","down",-0.381112327956905,2.69379329570988e-05,0.000151137697748057,-1.11032530679568,-0.791448403606741,16,92,"ELANE",-82.7838178523596,FALSE,FALSE
"617","ARG-A1-22","800654","A549","trt_cp","down",-0.380811959366494,2.69379329570988e-05,0.000151137697748057,-1.10945021873677,-1.11087423613783,16,92,NA,-81.1825415583392,FALSE,FALSE
"618","BRD-K07303502",NA,"A549","trt_cp","down",-0.380774325895211,2.69379329570988e-05,0.000151137697748057,-1.10934057810727,0.0279658352684153,16,92,NA,-80.7443078862365,FALSE,FALSE
"619","adipiodone","3739","A549","trt_cp","down",-0.380760740321861,2.69379329570988e-05,0.000151137697748057,-1.10930099815986,-1.01430950457498,16,92,"ALB",-80.1878988418813,FALSE,FALSE
"620","BRD-K53932786","781660","A549","trt_cp","down",-0.380509577767014,2.69379329570988e-05,0.000151137697748057,-1.10856926601605,-1.1101895854425,16,92,NA,-81.1628456629638,FALSE,FALSE
"621","BRD-K95673125","44497048","A549","trt_cp","down",-0.380258009665063,2.69814514271425e-05,0.000151137697748057,-1.10783635235914,-1.10874124209831,16,92,NA,-83.4190104782163,FALSE,FALSE
"622","BRD-K51696048","1349139","A549","trt_cp","down",-0.379544109634866,2.69814514271425e-05,0.000151137697748057,-1.1057564897782,-1.10266178520661,16,92,NA,-80.9038446387773,FALSE,FALSE
"623","BRD-K37340241","23777578","A549","trt_cp","down",-0.378538401859073,2.70249698971863e-05,0.000151137697748057,-1.10282648013855,-1.09721564573656,16,92,NA,-80.6507523832033,FALSE,FALSE
"624","BRD-K42197878","44484270","A549","trt_cp","down",-0.378215486415941,2.70684883672301e-05,0.000151137697748057,-1.10188570451372,-1.0850669867192,16,92,NA,-80.6084062081462,FALSE,FALSE
"625","BRD-K94296811","44820562","A549","trt_cp","down",-0.377362795575039,2.71120068372739e-05,0.000151137697748057,-1.09940149146136,-0.906155994905035,16,92,NA,-81.3824548963996,FALSE,FALSE
"626","BRD-K95549765",NA,"A549","trt_cp","down",-0.377182016010602,2.71120068372739e-05,0.000151137697748057,-1.09887481176453,-1.07330419992376,16,92,NA,-83.938982116127,FALSE,FALSE
"627","rigosertib",NA,"A549","trt_cp","down",-0.376387031081436,2.71555253073176e-05,0.000151137697748057,-1.0965587180026,-0.892612437588435,16,92,"PLK1",-88.5685023241157,FALSE,TRUE
"628","ZK-811752",NA,"A549","trt_cp","down",-0.376174138901788,2.71555253073176e-05,0.000151137697748057,-1.09593848203189,0,16,92,NA,-84.123138737887,FALSE,FALSE
"629","BRD-K27520107","56643185","A549","trt_cp","down",-0.375804051329956,2.71555253073176e-05,0.000151137697748057,-1.09486027603698,-1.09730486297565,16,92,NA,-82.6922319388639,FALSE,FALSE
"630","NPI-2358",NA,"A549","trt_cp","down",-0.375582336702214,2.71555253073176e-05,0.000151137697748057,-1.09421433691612,-0.685994366258272,16,92,NA,-83.5549121563066,FALSE,FALSE
"631","BRD-K91671201","6274486","A549","trt_cp","down",-0.375579847777618,2.71555253073176e-05,0.000151137697748057,-1.0942070857312,0,16,92,NA,-81.9014417395415,FALSE,FALSE
"632","fdcyd",NA,"A549","trt_cp","down",-0.375521899085855,2.71555253073176e-05,0.000151137697748057,-1.09403825913012,-0.907508218892501,16,92,"DCK",-86.4945245410856,FALSE,FALSE
"633","perphenazine","4748","A549","trt_cp","down",-0.375346024664682,2.71990437773614e-05,0.000151137697748057,-1.09352586998308,-0.91122956189126,16,92,"AOX1; CALM1; CALM2; CALM3; DRD1; HRH1; HTR6; HTR7",-83.4958244701804,TRUE,FALSE
"634","BRD-K66902379","2090194","A549","trt_cp","down",-0.375344519707909,2.71990437773614e-05,0.000151137697748057,-1.09352148547104,-0.771359327912103,16,92,NA,-83.7006617820846,FALSE,FALSE
"635","BRD-K16472144","9551230","A549","trt_cp","down",-0.375117862718157,2.71990437773614e-05,0.000151137697748057,-1.09286114736801,-0.9642205521455,16,92,NA,-84.1999527298511,FALSE,FALSE
"636","menadione","4055","A549","trt_cp","down",-0.374920678260211,2.71990437773614e-05,0.000151137697748057,-1.09228667397079,-0.9853555899032,16,92,"AOX1; BGLAP; CDC25A; F10; F2; F7; F9; GGCX; NQO1; NQO2; PKM; PROC; PROS1; PROZ; RP11-196G11.1; VKORC1; VKORC1L1",-84.4028204522178,FALSE,FALSE
"637","faropenem",NA,"A549","trt_cp","down",-0.374523186385573,2.71990437773614e-05,0.000151137697748057,-1.09112862880857,0.0372441292549968,16,92,NA,-80.4340975340739,FALSE,FALSE
"638","BML-259",NA,"A549","trt_cp","down",-0.374490147614152,2.72425622474052e-05,0.000151137697748057,-1.09103237428904,0,16,92,NA,-81.8157645946585,FALSE,FALSE
"639","dorsomorphin","11524144","A549","trt_cp","down",-0.374156752588781,2.72425622474052e-05,0.000151137697748057,-1.0900610676514,-1.02595982268711,16,92,"ACVR1; BMPR1A; BMPR1B; EPHA2; FKBP1A; FLT1; FLT3; KDR; LCK; MKNK1; PRKAA1; RPS6KA1; SRC",-80.7472622705428,FALSE,FALSE
"640","BRD-K73143528","2013455","A549","trt_cp","down",-0.373893408137698,2.72425622474052e-05,0.000151137697748057,-1.08929384500602,-0.0217858769001204,16,92,NA,-80.099267312692,FALSE,FALSE
"641","BRD-K29345712","6729449","A549","trt_cp","down",-0.373801999486179,2.72425622474052e-05,0.000151137697748057,-1.08902753680344,-1.14701209405479,16,92,NA,-82.2106672969353,FALSE,FALSE
"642","parbendazole","26596","A549","trt_cp","down",-0.372795696965805,2.7286080717449e-05,0.000151137697748057,-1.08609579444639,-0.784528022028012,16,92,"TUBB",-87.5374222012133,FALSE,FALSE
"643","quizartinib","24889392","A549","trt_cp","down",-0.372688422284178,2.7286080717449e-05,0.000151137697748057,-1.08578326245765,0.802123090562921,16,92,"CSF1R; DDR1; FLT3; FLT4; KIT; PDGFRA; PDGFRB; RET",-81.2810210352163,FALSE,FALSE
"644","BRD-A16820783","44142103","A549","trt_cp","down",-0.372027815446894,2.73295991874928e-05,0.000151137697748057,-1.08385866323723,-0.767115843056595,16,92,NA,-80.4813676829749,FALSE,FALSE
"645","proscillaridin","5284613","A549","trt_cp","down",-0.371808550619507,2.73295991874928e-05,0.000151137697748057,-1.08321986131749,-1.0838060661687,16,92,"ATP1A1",-84.7593161585126,FALSE,FALSE
"646","BRD-K54822214","44490807","A549","trt_cp","down",-0.371574562249921,2.73295991874928e-05,0.000151137697748057,-1.08253816411383,-0.950257762849694,16,92,NA,-83.0772866934531,FALSE,FALSE
"647","dimesna",NA,"A549","trt_cp","down",-0.371398725363029,2.73731176575365e-05,0.000151137697748057,-1.08202588431844,-0.389529318354639,16,92,NA,-81.8265973371149,FALSE,FALSE
