"","...1","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"147",7896,"mitoxantrone","4212","YAPC","trt_cp","down",-0.3807573,2.693793e-05,0.0002169296,-1.214546,-1.005202,24,97,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B",-82.1988497597101
"148",8012,"ifosfamide","3690","YAPC","trt_cp","down",-0.3800373,2.698145e-05,0.0002169296,-1.21225,0,24,97,"AFP; CYP2B6; CYP2C9; NR1I2",-91.2244938154889
"149",8025,"epirizole","3242","YAPC","trt_cp","down",-0.3799526,2.698145e-05,0.0002169296,-1.21198,0,24,97,NA,-84.2403293153707
"150",8092,"levobunolol","5460339","YAPC","trt_cp","up",0.376082,2.715553e-05,0.0002169296,1.210543,0.02762177,24,97,"ADRB1; ADRB2",91.0285196565036
"151",8104,"BRD-K45330754",NA,"YAPC","trt_cp","down",-0.3794204,2.702497e-05,0.0002169296,-1.210282,0,24,97,NA,-90.452414716773
"152",8109,"merbarone",NA,"YAPC","trt_cp","up",0.3759926,2.715553e-05,0.0002169296,1.210255,0.5775338,24,97,NA,91.1447254392185
"153",8118,"methocarbamol","4107","YAPC","trt_cp","down",-0.3793595,2.702497e-05,0.0002169296,-1.210088,-0.04201399,24,97,"CA1",-82.7897266209722
"154",8141,"XMD-892","46843772","YAPC","trt_cp","down",-0.3792587,2.702497e-05,0.0002169296,-1.209766,0,24,97,"DCLK2; LRRK2; MAPK7; PLK4; TNK1",-90.48688253368
"155",8199,"epothilone-b",NA,"YAPC","trt_cp","down",-0.378913,2.702497e-05,0.0002169296,-1.208663,0,24,97,NA,-83.9448908847396
"156",8216,"levomequitazine",NA,"YAPC","trt_cp","down",-0.3787844,2.702497e-05,0.0002169296,-1.208253,-0.8881005,24,97,NA,-87.8614196801387
"157",8223,"benzylpenicillin","5904","YAPC","trt_cp","up",0.3753135,2.719904e-05,0.0002169296,1.208069,0,24,97,"SLC15A1; SLC15A2; SLC22A8",86.9396517765698
"158",8225,"amrinone",NA,"YAPC","trt_cp","up",0.3753071,2.719904e-05,0.0002169296,1.208049,0,24,97,"PDE3A; PDE3B; PDE4B; TNF",90.0860710627905
"159",8330,"XMD-885","46844147","YAPC","trt_cp","down",-0.3781546,2.706849e-05,0.0002169296,-1.206245,0,24,97,"LRRK2; MAPK7",-84.294493027653
"160",8400,"droperidol","3168","YAPC","trt_cp","up",0.3742863,2.724256e-05,0.0002169296,1.204763,0.04999434,24,97,"ADRA1A",92.608130465611
"161",8442,"cefotetan","53025","YAPC","trt_cp","up",0.3740486,2.724256e-05,0.0002169296,1.203998,0.6358076,24,97,NA,88.0199716379107
"162",8466,"tolbutamide","5505","YAPC","trt_cp","down",-0.3773031,2.711201e-05,0.0002169296,-1.203528,0.7574908,24,97,"ABCC8; CYP2B6; CYP2C8; CYP2C9; KCNJ1; KCNJ11; KCNJ8",-78.4270857953203
"163",8520,"levosulpiride","688272","YAPC","trt_cp","up",0.3736134,2.724256e-05,0.0002169296,1.202597,0,24,97,NA,90.5686204994879
"164",8548,"triclabendazole","50248","YAPC","trt_cp","up",0.3733877,2.728608e-05,0.0002169296,1.20187,1.080969,24,97,"DNMT1",82.8970692507681
"165",8627,"CX-516",NA,"YAPC","trt_cp","down",-0.3762653,2.715553e-05,0.0002169296,-1.200218,0.2771812,24,97,NA,-90.3637831875837
"166",8693,"tolimidone",NA,"YAPC","trt_cp","down",-0.3758863,2.715553e-05,0.0002169296,-1.199009,-1.200163,24,97,NA,-82.5937524619869
"167",8702,"clioquinol","2788","YAPC","trt_cp","down",-0.3758337,2.715553e-05,0.0002169296,-1.198841,0.2918702,24,97,"HIF1AN; OPRK1",-88.1558733160009
"168",8736,"ambroxol","2132","YAPC","trt_cp","down",-0.375615,2.715553e-05,0.0002169296,-1.198143,0,24,97,"GBA",-88.4188135192626
"169",8747,"R-428",NA,"YAPC","trt_cp","up",0.3721597,2.73296e-05,0.0002169296,1.197918,0,24,97,NA,88.1233750886315
"170",8759,"fostamatinib","11213558","YAPC","trt_cp","down",-0.3754446,2.719904e-05,0.0002169296,-1.1976,0,24,97,"BRD4; FLT3; RET",-88.2888206097849
"171",8807,"fenoldopam","3341","YAPC","trt_cp","up",0.3718733,2.73296e-05,0.0002169296,1.196996,0.6365645,24,97,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; DRD1; DRD4",89.0865043724888
"172",8947,"leflunomide","3899","YAPC","trt_cp","up",0.3710787,2.737312e-05,0.0002169296,1.194438,0,24,97,"AHR; DHODH; PTK2B; STAT6",90.5449854250374
"173",8955,"olanzapine","4585","YAPC","trt_cp","down",-0.3744144,2.724256e-05,0.0002169296,-1.194314,0,24,97,"ADRA1A; ADRA1B; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CHRM1; CHRM4; CHRM5; CYP2C8; DRD1; DRD3; DRD4; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; HRH1; HRH2; HRH4; HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR3A; HTR5A; HTR6; HTR7",-82.1722603009533
"174",8970,"OTS-167",NA,"YAPC","trt_cp","down",-0.3743173,2.724256e-05,0.0002169296,-1.194004,-0.9055726,24,97,NA,-79.7929961396045
"175",9039,"clotrimazole","2812","YAPC","trt_cp","up",0.370617,2.737312e-05,0.0002169296,1.192952,0.9886345,24,97,"CYP3A4; CYP46A1; CYP51A1; KCNN4; NR1I2; NR1I3; TRPM2; TRPM4; TRPM8",89.1810446702907
"176",9054,"amuvatinib","11282283","YAPC","trt_cp","down",-0.373875,2.724256e-05,0.0002169296,-1.192593,0,24,97,"FLT3; KIT; MET; PDGFRA; RAD51; RET",-78.599424879855
"177",9110,"tedizolid",NA,"YAPC","trt_cp","up",0.3700149,2.741664e-05,0.0002169296,1.191014,1.03257,24,97,NA,90.705506972347
"178",9258,"panobinostat","6918837","YAPC","trt_cp","down",-0.3725032,2.728608e-05,0.0002169296,-1.188218,-1.3114,24,97,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-91.0915465217049
"179",9264,"glibenclamide","3488","YAPC","trt_cp","up",0.3691129,2.746015e-05,0.0002169296,1.188111,0.8784585,24,97,"ABCA1; ABCB11; ABCC8; ABCC9; CFTR; CPT1A; CYP2C9; IRS1; KCNJ1; KCNJ11; KCNJ5; KCNJ8; SLCO2B1; TRPA1",87.4704561569369
"180",9330,"palbociclib","5330286","YAPC","trt_cp","up",0.3687372,2.746015e-05,0.0002169296,1.186901,0,24,97,"CCND3; CDK4; CDK6",88.4237374931064
"181",9331,"clindamycin","6419884","YAPC","trt_cp","down",-0.3720895,2.73296e-05,0.0002169296,-1.186898,-0.2915732,24,97,NA,-84.5456156936894
"182",9350,"pyrimethamine","4993","YAPC","trt_cp","down",-0.372001,2.73296e-05,0.0002169296,-1.186615,0,24,97,"DHFR; DHFRP1; HEXA; HEXB; PDF; SLC47A1; STAT3",-88.9023477507288
"183",9503,"AZD-9668",NA,"YAPC","trt_cp","up",0.3677542,2.750367e-05,0.0002169296,1.183737,0,24,97,NA,88.8600015756716
"184",9505,"varenicline","5310966","YAPC","trt_cp","up",0.3677485,2.750367e-05,0.0002169296,1.183719,0,24,97,"CHRNA3; CHRNA4; CHRNA6; CHRNA7; CHRNB2",89.1180178050894
"185",9554,"AST-1306",NA,"YAPC","trt_cp","down",-0.3707873,2.737312e-05,0.0002169296,-1.182744,0,24,97,NA,-85.8081225872528
"186",9597,"sorbinil",NA,"YAPC","trt_cp","up",0.3672266,2.754719e-05,0.0002169296,1.182039,0.7077589,24,97,"AKR1B1; AKR1B10; MS4A1",88.4326006460254
"187",9626,"tecastemizole",NA,"YAPC","trt_cp","down",-0.3704404,2.741664e-05,0.0002169296,-1.181638,0,24,97,"KCNH2",-85.1748995509336
"188",9633,"afloqualone",NA,"YAPC","trt_cp","up",0.3670496,2.754719e-05,0.0002169296,1.181469,0.8733895,24,97,NA,86.865792168912
"189",9655,"amineptine",NA,"YAPC","trt_cp","down",-0.3702698,2.741664e-05,0.0002169296,-1.181093,-0.7518061,24,97,"SLC6A2; SLC6A4",-87.8141495312377
"190",9656,"mirodenafil",NA,"YAPC","trt_cp","up",0.3669293,2.754719e-05,0.0002169296,1.181082,0.9389779,24,97,NA,87.7481682817301
"191",9790,"chenodiol",NA,"YAPC","trt_cp","down",-0.3695284,2.741664e-05,0.0002169296,-1.178729,-0.8832061,24,97,NA,-86.8687465532183
"192",9887,"diminazene-aceturate",NA,"YAPC","trt_cp","up",0.3657107,2.759071e-05,0.0002169296,1.177159,0,24,97,NA,88.9604506420862
"193",9916,"anidulafungin",NA,"YAPC","trt_cp","up",0.3655778,2.759071e-05,0.0002169296,1.176732,0.9807929,24,97,NA,89.6143543685496
"194",9943,"ST-1859",NA,"YAPC","trt_cp","down",-0.3687453,2.746015e-05,0.0002169296,-1.17623,-0.9290241,24,97,NA,-78.5088237611282
"195",9976,"lorglumide","23681233","YAPC","trt_cp","down",-0.3685566,2.746015e-05,0.0002169296,-1.175629,0,24,97,NA,-81.8029622626645
"196",9999,"levofloxacin","149096","YAPC","trt_cp","down",-0.3684287,2.750367e-05,0.0002169296,-1.17522,0,24,97,"TOP2A; TOP2B",-87.937248877334
"197",10069,"isoniazid",NA,"YAPC","trt_cp","up",0.3646764,2.763423e-05,0.0002169296,1.17383,0.8490293,24,97,"CYP1A2; CYP2C8; CYP2C9; CYP2E1; CYP3A4; NAT1; NAT2",87.8387694004569
"198",10100,"ramipril","5362129","YAPC","trt_cp","up",0.3645347,2.763423e-05,0.0002169296,1.173374,0,24,97,"ACE; BDKRB1",83.647482864571
"199",10137,"imexon",NA,"YAPC","trt_cp","down",-0.3676677,2.750367e-05,0.0002169296,-1.172793,0,24,97,"RRM1; RRM2",-85.9853856456315
"200",10203,"oxiperomide",NA,"YAPC","trt_cp","up",0.36403,2.772127e-05,0.0002169296,1.171749,0.7199154,24,97,NA,88.682738517293
"201",10247,"sparfloxacin","60464","YAPC","trt_cp","down",-0.3670346,2.754719e-05,0.0002169296,-1.170773,-0.8710819,24,97,"TOP2A",-87.0312376900654
"202",10443,"PSI-7976",NA,"YAPC","trt_cp","up",0.3626473,2.776478e-05,0.0002169296,1.167299,0,24,97,NA,86.3842275269834
"203",10632,"midostaurin","9829523","YAPC","trt_cp","down",-0.3649661,2.763423e-05,0.0002169296,-1.164176,0,24,97,"AAK1; AURKC; BCR; BRSK1; BRSK2; CAMK2A; CAMK2D; CAMKK1; CAMKK2; CCNB1; CLK4; CUX1; EIF2AK4; FER; FGFR1OP; FGFR1OP2; FGR; FLT1; FLT3; FLT4; GRK1; GRK7; GSK3A; HCK; IKBKE; KDR; KIT; LIMK1; LRRK2; MAP3K10; MAP3K11; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP3K9; MAP4K2; MAP4K4; MAP4K5; MARK1; MARK2; MARK3; MARK4; MELK; MINK1; MST4; MYLK; NTRK1; NTRK2; NTRK3; NUAK1; NUAK2; PDGFRA; PDGFRB; PHKG1; PKN1; PKN2; PLK4; PRKCA; PRKCB; PRKCE; PRKCG; PRKCH; PRKG1; PRKG2; PRPF4B; RET; ROS1; RPS6KA1; RPS6KA2; RPS6KA3; RPS6KA4; RPS6KA5; RPS6KA6; RPS6KB1; SIK2; SLK; SRPK1; SRPK3; STK10; STK3; STK4; TBK1; TNK1; TNK2; TSSK1B; TYK2; VEGFA; YES1; ZMYM2",-83.4643110375798
"204",10633,"atovaquone","44483269","YAPC","trt_cp","down",-0.3649659,2.763423e-05,0.0002169296,-1.164175,0.3746493,24,97,"DHODH",-87.6221145513275
"205",10656,"VGX-1027",NA,"YAPC","trt_cp","up",0.3615422,2.78083e-05,0.0002169296,1.163742,0,24,97,NA,87.6280233199401
"206",10679,"etoricoxib","123619","YAPC","trt_cp","down",-0.3647033,2.763423e-05,0.0002169296,-1.163337,-0.7284208,24,97,"LTF; PTGER2; TF",-76.9538328212401
"207",10687,"fentiazac","28871","YAPC","trt_cp","up",0.3613937,2.785182e-05,0.0002169296,1.163264,0,24,97,NA,86.111439376034
"208",10708,"protirelin",NA,"YAPC","trt_cp","up",0.3612783,2.785182e-05,0.0002169296,1.162892,1.14211,24,97,"TRHR",86.8460962735366
"209",10711,"belinostat","6918638","YAPC","trt_cp","down",-0.364557,2.763423e-05,0.0002169296,-1.162871,-0.9138225,24,97,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-89.364216497282
"210",10715,"verapamil","62969","YAPC","trt_cp","up",0.3612654,2.785182e-05,0.0002169296,1.162851,0.08290648,24,97,"ABCB1; ABCB4; ABCG2; ADCY10; ADRA1B; ADRA1D; CACNA1A; CACNA1B; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CYP2C8; CYP2E1; CYP3A4; CYP3A5; CYP3A7; KCNA10; KCNA7; KCNH2; KCNJ11; NALCN; SCN5A; SEC23IP; SLC29A4; SLC6A4",87.0213897423777
"211",10758,"Y-27632","5711","YAPC","trt_cp","up",0.3611073,2.785182e-05,0.0002169296,1.162342,0,24,97,"LRRK2; PKIA; PKN2; PRKACA; PRKCE; ROCK1; ROCK2",84.8893090679902
"212",10774,"alvocidib","5287969","YAPC","trt_cp","down",-0.3643096,2.772127e-05,0.0002169296,-1.162081,-1.116148,24,97,"BCL2; BIRC5; CCNT1; CDK1; CDK2; CDK4; CDK5; CDK6; CDK7; CDK8; CDK9; EGFR; MCL1; PYGB; PYGL; PYGM",-77.7928779642323
"213",10806,"BRD-K61033289",NA,"YAPC","trt_cp","down",-0.3641487,2.772127e-05,0.0002169296,-1.161568,-0.971869,24,97,NA,-85.2960293074923
"214",10822,"CG-930","57394468","YAPC","trt_cp","down",-0.3640728,2.772127e-05,0.0002169296,-1.161326,0,24,97,"MAPK8",-82.1112030252895
"215",10837,"nicotine","89594","YAPC","trt_cp","down",-0.3639995,2.772127e-05,0.0002169296,-1.161092,0,24,97,"AOX1; CHAT; CHRNA1; CHRNA10; CHRNA2; CHRNA3; CHRNA4; CHRNA5; CHRNA6; CHRNA7; CHRNA9; CHRNB2; CHRNB3; CHRNB4; CHRND; CHRNE; CYP19A1; CYP2A6; CYP2B6; CYP2E1; CYP2U1; FMO1; FMO2; FMO3; FMO4; FMO5; FMO6P; FOS; INMT; PNMT; TBXAS1; TH; TRPA1; UGT1A4; UGT2B10; UGT2B11",-79.2986291656819
"216",10888,"lomerizine","13579832","YAPC","trt_cp","up",0.3604654,2.789534e-05,0.0002169296,1.160276,0.7946956,24,97,"ABCB1; CACNA1B; SCN5A",88.3548018592925
"217",10943,"molsidomine","5360788","YAPC","trt_cp","down",-0.3634613,2.776478e-05,0.0002169296,-1.159376,-0.8436853,24,97,"GUCY1A2; GUCY1A3",-89.9875915859135
"218",11048,"ifenprodil","6419987","YAPC","trt_cp","up",0.35964,2.789534e-05,0.0002169296,1.157619,0,24,97,"CELA1; EBP; GRIN1; GRIN2B",85.7382021586701
"219",11066,"triamterene","5546","YAPC","trt_cp","down",-0.3628125,2.776478e-05,0.0002169296,-1.157306,0.8418573,24,97,"SCNN1A; SCNN1B; SCNN1D; SCNN1G",-86.9829827463956
"220",11225,"AZD-5438","16747683","YAPC","trt_cp","down",-0.3620661,2.78083e-05,0.0002169296,-1.154925,-1.006787,24,97,NA,-76.1807689277555
"221",11265,"AICA-ribonucleotide","200","YAPC","trt_cp","up",0.3585946,2.793886e-05,0.0002169296,1.154254,0,24,97,"ATIC; PRKAA1",84.1989679350823
"222",11268,"preladenant",NA,"YAPC","trt_cp","down",-0.3618374,2.78083e-05,0.0002169296,-1.154196,0,24,97,NA,-89.0697628614197
"223",11388,"amiodarone","2157","YAPC","trt_cp","down",-0.3612299,2.785182e-05,0.0002169296,-1.152258,0,24,97,"ABCG2; ADRB1; CACNA1H; CACNA2D2; CYP2C8; CYP2C9; DIO3; KCNA7; KCNH2; PPARG; SCN5A; THRA; THRB",-87.3631135271409
"224",11450,"ASA-404",NA,"YAPC","trt_cp","down",-0.3609764,2.785182e-05,0.0002169296,-1.151449,1.023986,24,97,NA,-86.758449539116
"225",11476,"lisinopril","5362119","YAPC","trt_cp","down",-0.360806,2.785182e-05,0.0002169296,-1.150906,0,24,97,"ACE; ACE2; AGT; ATP6AP2",-77.9228708737099
"226",11489,"SU-11652","5329103","YAPC","trt_cp","down",-0.3607328,2.785182e-05,0.0002169296,-1.150672,0,24,97,"CAMK1G; FGF2; FLT1; KDR; KIT; PDGFRA; PDGFRB",-87.3867486015914
"227",11582,"resorcinol","5054","YAPC","trt_cp","down",-0.3602789,2.789534e-05,0.0002169296,-1.149224,0,24,97,"CA12; CA14; INS-IGF2; PNMT; TPO",-81.5311589064839
"228",11590,"tetrahydrouridine",NA,"YAPC","trt_cp","down",-0.3602469,2.789534e-05,0.0002169296,-1.149122,0,24,97,"CDA",-88.8560623965965
"229",11601,"BRD-K31342827",NA,"YAPC","trt_cp","down",-0.3602178,2.789534e-05,0.0002169296,-1.149029,-0.9082766,24,97,NA,-89.951154179469
"230",11635,"ARRY-334543",NA,"YAPC","trt_cp","up",0.3567784,2.802589e-05,0.0002169296,1.148408,1.035982,24,97,NA,89.0057512014496
"231",11642,"BAY-K8644","2303","YAPC","trt_cp","down",-0.359996,2.789534e-05,0.0002169296,-1.148322,0,24,97,"CACNA1C",-87.3818246277476
"232",11707,"palomid-529",NA,"YAPC","trt_cp","up",0.3564473,2.817821e-05,0.0002169296,1.147342,0.7763739,24,97,NA,86.8549594264555
"233",11761,"cromoglicic-acid","657312","YAPC","trt_cp","up",0.356198,2.817821e-05,0.0002169296,1.14654,0,24,97,"KCNMA1; S100P",85.6535098085559
"234",11762,"GDC-0068",NA,"YAPC","trt_cp","down",-0.3594341,2.793886e-05,0.0002169296,-1.146529,0.7981984,24,97,NA,-73.1653273457811
"235",11777,"cefozopran",NA,"YAPC","trt_cp","up",0.3561077,2.817821e-05,0.0002169296,1.146249,0,24,97,NA,85.1236902229575
"236",11804,"LY-2334737",NA,"YAPC","trt_cp","up",0.3560026,2.817821e-05,0.0002169296,1.145911,0.4680502,24,97,NA,89.0579453241944
"237",11820,"carbenoxolone","636403","YAPC","trt_cp","down",-0.3591765,2.793886e-05,0.0002169296,-1.145708,0,24,97,"GJA1; GJA10; GJA3; GJA4; GJA5; GJA8; GJA9; GJB1; GJB2; GJB3; GJB4; GJB5; GJB6; GJB7; GJC1; GJC2; GJC3; GJD2; GJD3; GJD4; GJE1; HSD11B1; PANX1; PANX2; PANX3",-73.4085716536674
"238",11841,"ketorolac","3826","YAPC","trt_cp","up",0.3558649,2.817821e-05,0.0002169296,1.145467,0,24,97,"LTF; TF",84.8164342551012
"239",11854,"regadenoson",NA,"YAPC","trt_cp","down",-0.3590111,2.793886e-05,0.0002169296,-1.14518,-0.3156612,24,97,"ADORA2A",-77.9346884109352
"240",11863,"guanethidine","73707360","YAPC","trt_cp","down",-0.3589808,2.793886e-05,0.0002169296,-1.145083,0,24,97,"DBH; SLC6A2; TH",-85.8750886315292
"241",11873,"GSK-J2",NA,"YAPC","trt_cp","down",-0.3589559,2.793886e-05,0.0002169296,-1.145004,0,24,97,NA,-89.4863310486095
"242",11963,"axitinib","6450551","YAPC","trt_cp","down",-0.3584785,2.798238e-05,0.0002169296,-1.143481,0.6613144,24,97,"ABL2; AURKC; CSF1; CYP3A5; FLT1; FLT4; KDR; KIT; PDGFRA; PDGFRB; PLK4",-85.9962183880879
"243",11967,"VX-809",NA,"YAPC","trt_cp","down",-0.3584569,2.798238e-05,0.0002169296,-1.143412,-0.5049025,24,97,NA,-75.4323249034901
"244",12067,"linsidomine",NA,"YAPC","trt_cp","down",-0.3579696,2.798238e-05,0.0002169296,-1.141858,-0.8973898,24,97,NA,-87.8653588592137
"245",12079,"ICI-192605",NA,"YAPC","trt_cp","up",0.3547069,2.830876e-05,0.0002169296,1.14174,0.02334137,24,97,NA,80.2115339163318
"246",12134,"rufinamide",NA,"YAPC","trt_cp","up",0.3544897,2.83958e-05,0.0002169296,1.141041,0.6577223,24,97,"GRM5; SCN9A",80.3100133932089
"247",12209,"vanoxerine","10238982","YAPC","trt_cp","down",-0.3574006,2.802589e-05,0.0002169296,-1.140043,-0.5660103,24,97,"MAOA; MAOB; SLC6A3",-87.2853147404081
"248",12255,"tioguanine","2724387","YAPC","trt_cp","up",0.353947,2.83958e-05,0.0002169296,1.139294,0.7087153,24,97,NA,86.1094697864965
"249",12328,"isbufylline",NA,"YAPC","trt_cp","up",0.3536173,2.83958e-05,0.0002169296,1.138233,-0.8061941,24,97,NA,82.6567793271882
"250",12360,"vernakalant",NA,"YAPC","trt_cp","down",-0.3567152,2.802589e-05,0.0002169296,-1.137857,0,24,97,"KCNA5; KCND3; KCNH2; SCN5A",-79.7959505239108
"251",12447,"relcovaptan","60943","YAPC","trt_cp","down",-0.3563318,2.817821e-05,0.0002169296,-1.136634,0,24,97,"AVPR1A; AVPR1B; AVPR2; OXTR",-84.1142755849681
"252",12500,"triflupromazine","5568","YAPC","trt_cp","up",0.3528321,2.854812e-05,0.0002169296,1.135705,0,24,97,"CHRM1; CHRNA7; DRD1; HTR2B",87.4409123138738
"253",12531,"trehalose","7427","YAPC","trt_cp","down",-0.3558617,2.817821e-05,0.0002169296,-1.135134,0.4223774,24,97,"HMOX1; LTF; MAPK8IP1; MAPK8IP2; RBCK1; RHO; SET; TF; TREH; UBB",-87.8476325533759
"254",12615,"elacridar",NA,"YAPC","trt_cp","up",0.3522498,2.865691e-05,0.0002169296,1.133831,0.6446221,24,97,"ABCB1",84.2245725990704
"255",12617,"flecainide","3356","YAPC","trt_cp","up",0.3522435,2.865691e-05,0.0002169296,1.133811,1.028251,24,97,"KCNA5; KCNA7; KCND2; KCNH2; SCN10A; SCN11A; SCN1A; SCN3A; SCN4A; SCN5A; SCN7A; SCN8A",83.283108800126
"256",12634,"linsitinib","11640390","YAPC","trt_cp","down",-0.3553734,2.830876e-05,0.0002169296,-1.133576,0.6862718,24,97,"IGF1R; INSR; INSRR",-85.267470259198
"257",12668,"marimastat",NA,"YAPC","trt_cp","up",0.3519847,2.865691e-05,0.0002169296,1.132978,0.6905989,24,97,"ADAM33; ADAMTS1; ADAMTS5; MMP1; MMP10; MMP11; MMP12; MMP13; MMP14; MMP15; MMP16; MMP17; MMP19; MMP2; MMP20; MMP21; MMP23B; MMP24; MMP25; MMP26; MMP27; MMP28; MMP3; MMP7; MMP8; MMP9",82.7680611360592
"258",12669,"telbivudine",NA,"YAPC","trt_cp","down",-0.3551809,2.830876e-05,0.0002169296,-1.132963,-0.76279,24,97,"DCK",-85.2901205388797
"259",12680,"methiopril",NA,"YAPC","trt_cp","up",0.3519137,2.865691e-05,0.0002169296,1.132749,0.7971154,24,97,NA,80.5857559284645
"260",12727,"sildenafil","5212","YAPC","trt_cp","up",0.3517222,2.865691e-05,0.0002169296,1.132133,-0.5346232,24,97,"C1S; PDE11A; PDE5A; PDE6C; PDE6G; PDE6H; SLCO1B1; SLCO1B3",85.0714961002127
"261",12741,"fluorouracil","3385","YAPC","trt_cp","up",0.3516819,2.865691e-05,0.0002169296,1.132003,0,24,97,"TYMS",85.5353344363035
"262",12880,"KD-023",NA,"YAPC","trt_cp","up",0.3510581,2.88745e-05,0.0002169296,1.129995,1.057167,24,97,NA,82.0659024659261
"263",12893,"selegiline","26758","YAPC","trt_cp","up",0.3509865,2.88745e-05,0.0002169296,1.129765,0.2431048,24,97,"CAT; CYP2B6; MAOA; MAOB; TH",78.8613802883479
"264",12932,"doxycycline","54416524","YAPC","trt_cp","up",0.350823,2.88745e-05,0.0002169296,1.129238,0.3329734,24,97,"B2M; MMP1; MMP8; PADI4",81.5774442606161
"265",12983,"fipronil","3352","YAPC","trt_cp","down",-0.3537658,2.83958e-05,0.0002169296,-1.128449,0,24,97,"GABRB3",-82.9413850153628
"266",12991,"alagebrium",NA,"YAPC","trt_cp","down",-0.353724,2.83958e-05,0.0002169296,-1.128315,-0.9041876,24,97,NA,-83.8444418183251
"267",13008,"BRD-K59058766",NA,"YAPC","trt_cp","up",0.3504808,2.904858e-05,0.0002169296,1.128137,0,24,97,NA,86.6639092413141
"268",13013,"APD-668",NA,"YAPC","trt_cp","up",0.3504457,2.904858e-05,0.0002169296,1.128024,1.076536,24,97,NA,78.3837548254944
"269",13017,"zaprinast","5722","YAPC","trt_cp","up",0.3503947,2.904858e-05,0.0002169296,1.12786,0.3455953,24,97,"GPR35; PDE1A; PDE4D; PDE5A; PDE9A",85.0084692350114
"270",13071,"dexamethasone","5743","YAPC","trt_cp","down",-0.3533344,2.854812e-05,0.0002169296,-1.127072,0,24,97,"ANXA1; CYP3A4; CYP3A5; NOS2; NR0B1; NR1I2; NR3C1; NR3C2; PER2; PIN1",-82.610493973056
"271",13083,"siramesine",NA,"YAPC","trt_cp","up",0.3500906,2.904858e-05,0.0002169296,1.126881,0.5423941,24,97,NA,87.9037658551958
"272",13170,"inositol",NA,"YAPC","trt_cp","down",-0.3528424,2.854812e-05,0.0002169296,-1.125503,-0.3363299,24,97,NA,-75.2461986921926
"273",13171,"PF-04217903","17754438","YAPC","trt_cp","down",-0.3528392,2.854812e-05,0.0002169296,-1.125493,0,24,97,"MET",-74.2308752855905
"274",13271,"ABT-751","3035714","YAPC","trt_cp","up",0.3491952,2.944024e-05,0.0002169296,1.123999,0.4570592,24,97,"STMN4; TUBB",82.4066414559206
"275",13283,"dacarbazine","5351166","YAPC","trt_cp","up",0.3491434,2.944024e-05,0.0002169296,1.123832,-0.02607315,24,97,"CYP2E1; PGD; POLA2",82.3219491058063
"276",13317,"NVP-BGJ398","53235510","YAPC","trt_cp","down",-0.3521761,2.865691e-05,0.0002169296,-1.123378,0,24,97,"FGFR2; FGFR3",-77.6294020326164
"277",13341,"telmesteine",NA,"YAPC","trt_cp","up",0.3489022,2.944024e-05,0.0002169296,1.123056,1.01556,24,97,NA,81.1421649728197
"278",13363,"urea",NA,"YAPC","trt_cp","up",0.3487799,2.944024e-05,0.0002169296,1.122662,0.8974149,24,97,"ARG1; CTNNB1",75.6519341369259
"279",13441,"rosuvastatin","446157","YAPC","trt_cp","up",0.348475,2.970136e-05,0.0002169296,1.121681,0,24,97,"APOB; CRP; HMGCR; SLCO1B1",84.2117702670763
"280",13532,"etodolac","73707528","YAPC","trt_cp","down",-0.3511499,2.88745e-05,0.0002169296,-1.120104,0,24,97,"RXRA; TRPV1",-72.3065863074135
"281",13623,"nateglinide","5311309","YAPC","trt_cp","down",-0.3507822,2.88745e-05,0.0002169296,-1.118931,0.9953491,24,97,"ABCC8; CYP2C9; CYP3A4; INS; KCNJ10; KCNJ11; PPARG",-86.2650673599622
"282",13711,"buparlisib","16654980","YAPC","trt_cp","down",-0.3503516,2.904858e-05,0.0002169296,-1.117558,0,24,97,NA,-83.8966359410699
"283",13883,"fasudil","3547","YAPC","trt_cp","down",-0.3495723,2.904858e-05,0.0002169296,-1.115072,0,24,97,"CDC42BPB; MYLK3; PKIA; PRKACA; PRKG1; PRKX; ROCK1; ROCK2",-81.7950839045143
