"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","6/41","271/22568",8.96335145769374e-06,0.000344655320566804,0.000190452196083255,"entinostat/vorinostat/pi-103/ly-294002/panobinostat/ku-0063794",6
"GO:0050856","BP","GO:0050856","regulation of T cell receptor signaling pathway","6/41","271/22568",8.96335145769374e-06,0.000344655320566804,0.000190452196083255,"fludarabine/thioridazine/dasatinib/ly-294002/nifedipine/spironolactone",6
"GO:0016048","BP","GO:0016048","detection of temperature stimulus","6/41","272/22568",9.15331379777939e-06,0.000349144001502497,0.000192932584722878,"dasatinib/nifedipine/vandetanib/pentoxifylline/gabapentin/icosapent",6
"GO:0048742","BP","GO:0048742","regulation of skeletal muscle fiber development","4/41","73/22568",9.31802583936143e-06,0.000352605930175201,0.000194845602973447,"entinostat/vorinostat/panobinostat/obatoclax",4
"GO:0002244","BP","GO:0002244","hematopoietic progenitor cell differentiation","7/41","421/22568",9.72475623727299e-06,0.000365099509758406,0.000201749397943591,"az-628/vemurafenib/pi-103/dasatinib/ly-294002/vandetanib/obatoclax",7
"GO:0035313","BP","GO:0035313","wound healing, spreading of epidermal cells","4/41","74/22568",9.83757893839535e-06,0.000366449815455227,0.000202495559891477,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:0007260","BP","GO:0007260","tyrosine phosphorylation of STAT protein","7/41","423/22568",1.00284976942616e-05,0.000367814438509535,0.000203249633431068,"entinostat/vorinostat/dasatinib/panobinostat/vandetanib/lapatinib/pentoxifylline",7
"GO:0035306","BP","GO:0035306","positive regulation of dephosphorylation","7/41","423/22568",1.00284976942616e-05,0.000367814438509535,0.000203249633431068,"pi-103/dasatinib/ly-294002/nifedipine/ku-0063794/pentoxifylline/gabapentin",7
"GO:0002295","BP","GO:0002295","T-helper cell lineage commitment","4/41","75/22568",1.03781942711416e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794/pentoxifylline",4
"GO:0043373","BP","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","4/41","75/22568",1.03781942711416e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794/pentoxifylline",4
"GO:0048713","BP","GO:0048713","regulation of oligodendrocyte differentiation","7/41","427/22568",1.06596736866412e-05,0.000370989992406358,0.000205004404581666,"entinostat/vorinostat/pi-103/ly-294002/panobinostat/ku-0063794/icosapent",7
"GO:0019209","MF","GO:0019209","kinase activator activity","7/41","428/22568",1.08225204796414e-05,0.000370989992406358,0.000205004404581666,"thioridazine/pi-103/dasatinib/ly-294002/nifedipine/as-605240/erlotinib",7
"GO:0090051","BP","GO:0090051","negative regulation of cell migration involved in sprouting angiogenesis","4/41","76/22568",1.09404089005146e-05,0.000370989992406358,0.000205004404581666,"vorinostat/dasatinib/panobinostat/vandetanib",4
"GO:0045347","BP","GO:0045347","negative regulation of MHC class II biosynthetic process","4/41","77/22568",1.15247653731938e-05,0.000370989992406358,0.000205004404581666,"entinostat/vorinostat/panobinostat/pentoxifylline",4
"GO:1903672","BP","GO:1903672","positive regulation of sprouting angiogenesis","7/41","433/22568",1.16680935851784e-05,0.000370989992406358,0.000205004404581666,"entinostat/bi-2536/vorinostat/dasatinib/panobinostat/vandetanib/pentoxifylline",7
"GO:0060766","BP","GO:0060766","negative regulation of androgen receptor signaling pathway","4/41","78/22568",1.21318116741709e-05,0.000370989992406358,0.000205004404581666,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0035994","BP","GO:0035994","response to muscle stretch","6/41","287/22568",1.24174960105203e-05,0.000370989992406358,0.000205004404581666,"az-628/vemurafenib/dasatinib/ly-294002/nifedipine/icosapent",6
"GO:0009758","BP","GO:0009758","carbohydrate utilization","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:0014735","BP","GO:0014735","regulation of muscle atrophy","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:0014736","BP","GO:0014736","negative regulation of muscle atrophy","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:0043610","BP","GO:0043610","regulation of carbohydrate utilization","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1902488","BP","GO:1902488","cholangiocyte apoptotic process","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1903691","BP","GO:1903691","positive regulation of wound healing, spreading of epidermal cells","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1903796","BP","GO:1903796","negative regulation of inorganic anion transmembrane transport","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904054","BP","GO:1904054","regulation of cholangiocyte proliferation","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904056","BP","GO:1904056","positive regulation of cholangiocyte proliferation","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904192","BP","GO:1904192","regulation of cholangiocyte apoptotic process","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904193","BP","GO:1904193","negative regulation of cholangiocyte apoptotic process","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904195","BP","GO:1904195","regulation of granulosa cell proliferation","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904197","BP","GO:1904197","positive regulation of granulosa cell proliferation","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904200","BP","GO:1904200","iodide transmembrane transport","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904201","BP","GO:1904201","regulation of iodide transport","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904202","BP","GO:1904202","negative regulation of iodide transport","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904206","BP","GO:1904206","positive regulation of skeletal muscle hypertrophy","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904212","BP","GO:1904212","regulation of iodide transmembrane transport","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1904213","BP","GO:1904213","negative regulation of iodide transmembrane transport","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1990705","BP","GO:1990705","cholangiocyte proliferation","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1990739","BP","GO:1990739","granulosa cell proliferation","3/41","25/22568",1.24493286042402e-05,0.000370989992406358,0.000205004404581666,"pi-103/ly-294002/ku-0063794",3
"GO:1990266","BP","GO:1990266","neutrophil migration","7/41","441/22568",1.31347758174615e-05,0.000388985162097245,0.000214948309062479,"papaverine/pi-103/ly-294002/nifedipine/vandetanib/pentoxifylline/as-605240",7
"GO:0045987","BP","GO:0045987","positive regulation of smooth muscle contraction","7/41","442/22568",1.33284112792263e-05,0.000392283117156486,0.000216770717556227,"ski-ii/fludarabine/thioridazine/dasatinib/nifedipine/spironolactone/pentoxifylline",7
"GO:0002042","BP","GO:0002042","cell migration involved in sprouting angiogenesis","7/41","444/22568",1.3722794052743e-05,0.00039890560079504,0.00022043021873675,"entinostat/bi-2536/vorinostat/dasatinib/ly-294002/panobinostat/vandetanib",7
"GO:0001025","MF","GO:0001025","RNA polymerase III transcription factor binding","3/41","26/22568",1.40553986857313e-05,0.00039890560079504,0.00022043021873675,"pi-103/ly-294002/ku-0063794",3
"GO:0001032","MF","GO:0001032","RNA polymerase III type 3 promoter DNA binding","3/41","26/22568",1.40553986857313e-05,0.00039890560079504,0.00022043021873675,"pi-103/ly-294002/ku-0063794",3
"GO:0001156","MF","GO:0001156","TFIIIC-class transcription factor complex binding","3/41","26/22568",1.40553986857313e-05,0.00039890560079504,0.00022043021873675,"pi-103/ly-294002/ku-0063794",3
"GO:0014734","BP","GO:0014734","skeletal muscle hypertrophy","3/41","26/22568",1.40553986857313e-05,0.00039890560079504,0.00022043021873675,"pi-103/ly-294002/ku-0063794",3
"GO:1904204","BP","GO:1904204","regulation of skeletal muscle hypertrophy","3/41","26/22568",1.40553986857313e-05,0.00039890560079504,0.00022043021873675,"pi-103/ly-294002/ku-0063794",3
"GO:0099625","BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization","5/41","171/22568",1.41541847218204e-05,0.000399332264814436,0.000220665987908542,"thioridazine/flupirtine/nifedipine/spironolactone/gabapentin",5
"GO:0034405","BP","GO:0034405","response to fluid shear stress","6/41","295/22568",1.45098420150853e-05,0.00040593759113638,0.000224316008171662,"entinostat/vorinostat/dasatinib/ly-294002/panobinostat/vandetanib",6
"GO:1901984","BP","GO:1901984","negative regulation of protein acetylation","5/41","172/22568",1.45585839103022e-05,0.00040593759113638,0.000224316008171662,"entinostat/vorinostat/piceatannol/ly-294002/panobinostat",5
"GO:0032273","BP","GO:0032273","positive regulation of protein polymerization","7/41","450/22568",1.49644883673372e-05,0.000412637220516615,0.000228018139118926,"pi-103/dasatinib/ly-294002/ku-0063794/vandetanib/sgx-523/pentoxifylline",7
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","5/41","173/22568",1.49719461303218e-05,0.000412637220516615,0.000228018139118926,"entinostat/vorinostat/dasatinib/panobinostat/vandetanib",5
"GO:0000182","MF","GO:0000182","rDNA binding","3/41","27/22568",1.57923749022766e-05,0.000419216409523072,0.000231653716230186,"pi-103/ly-294002/ku-0063794",3
"GO:0001030","MF","GO:0001030","RNA polymerase III type 1 promoter DNA binding","3/41","27/22568",1.57923749022766e-05,0.000419216409523072,0.000231653716230186,"pi-103/ly-294002/ku-0063794",3
"GO:0001031","MF","GO:0001031","RNA polymerase III type 2 promoter DNA binding","3/41","27/22568",1.57923749022766e-05,0.000419216409523072,0.000231653716230186,"pi-103/ly-294002/ku-0063794",3
"GO:0035851","MF","GO:0035851","Krueppel-associated box domain binding","3/41","27/22568",1.57923749022766e-05,0.000419216409523072,0.000231653716230186,"entinostat/vorinostat/panobinostat",3
"GO:0060024","BP","GO:0060024","rhythmic synaptic transmission","3/41","27/22568",1.57923749022766e-05,0.000419216409523072,0.000231653716230186,"nifedipine/spironolactone/gabapentin",3
"GO:0080084","MF","GO:0080084","5S rDNA binding","3/41","27/22568",1.57923749022766e-05,0.000419216409523072,0.000231653716230186,"pi-103/ly-294002/ku-0063794",3
"GO:0010831","BP","GO:0010831","positive regulation of myotube differentiation","5/41","175/22568",1.58261228427334e-05,0.000419216409523072,0.000231653716230186,"pi-103/dasatinib/ly-294002/ku-0063794/obatoclax",5
"GO:1903431","BP","GO:1903431","positive regulation of cell maturation","5/41","176/22568",1.62672220512711e-05,0.000428519970941772,0.000236794747277299,"pi-103/ly-294002/ku-0063794/vandetanib/obatoclax",5
"GO:0030326","BP","GO:0030326","embryonic limb morphogenesis","7/41","457/22568",1.65294852205319e-05,0.000430669866292328,0.00023798275241295,"entinostat/fludarabine/vorinostat/dasatinib/panobinostat/nifedipine/spironolactone",7
"GO:0035113","BP","GO:0035113","embryonic appendage morphogenesis","7/41","457/22568",1.65294852205319e-05,0.000430669866292328,0.00023798275241295,"entinostat/fludarabine/vorinostat/dasatinib/panobinostat/nifedipine/spironolactone",7
"GO:0099623","BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization","5/41","177/22568",1.67178537260667e-05,0.000433210470466772,0.000239386658331493,"thioridazine/flupirtine/nifedipine/spironolactone/gabapentin",5
"GO:0033628","BP","GO:0033628","regulation of cell adhesion mediated by integrin","7/41","459/22568",1.70007327680217e-05,0.000438159426150959,0.000242121389009151,"fludarabine/pi-103/dasatinib/saxagliptin/ly-294002/vandetanib/as-605240",7
"GO:0016191","BP","GO:0016191","synaptic vesicle uncoating","3/41","28/22568",1.76651467342713e-05,0.00045041400871126,0.00024889311722984,"dasatinib/vandetanib/erlotinib",3
"GO:0071233","BP","GO:0071233","cellular response to leucine","3/41","28/22568",1.76651467342713e-05,0.00045041400871126,0.00024889311722984,"pi-103/ly-294002/ku-0063794",3
"GO:0097284","BP","GO:0097284","hepatocyte apoptotic process","4/41","86/22568",1.78725330777906e-05,0.000453277860185668,0.000250475645541488,"pi-103/ly-294002/obatoclax/as-605240",4
"GO:0120034","BP","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","6/41","307/22568",1.81752712288501e-05,0.000458516895339457,0.000253370670486282,"vorinostat/pi-103/dasatinib/ly-294002/panobinostat/ku-0063794",6
"GO:1903671","BP","GO:1903671","negative regulation of sprouting angiogenesis","4/41","87/22568",1.87093222303258e-05,0.000469505517864177,0.000259442845110834,"vorinostat/dasatinib/panobinostat/vandetanib",4
"GO:0036474","BP","GO:0036474","cell death in response to hydrogen peroxide","6/41","309/22568",1.88530447311511e-05,0.000470635168995437,0.000260067076120536,"vorinostat/dasatinib/panobinostat/l-693403/sgx-523/pentoxifylline",6
"GO:0045687","BP","GO:0045687","positive regulation of glial cell differentiation","7/41","467/22568",1.89985631373359e-05,0.000471797651243842,0.000260709449192718,"entinostat/vorinostat/pi-103/ly-294002/panobinostat/ku-0063794/icosapent",7
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","7/41","469/22568",1.95272686617235e-05,0.000476281517003419,0.000263187177026571,"entinostat/vorinostat/pi-103/dasatinib/ly-294002/panobinostat/ku-0063794",7
"GO:0090050","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","6/41","311/22568",1.95510961919923e-05,0.000476281517003419,0.000263187177026571,"entinostat/bi-2536/vorinostat/dasatinib/panobinostat/vandetanib",6
"GO:0032743","BP","GO:0032743","positive regulation of interleukin-2 production","5/41","183/22568",1.96300609582754e-05,0.000476281517003419,0.000263187177026571,"thioridazine/papaverine/dasatinib/vandetanib/pentoxifylline",5
"GO:0042088","BP","GO:0042088","T-helper 1 type immune response","5/41","183/22568",1.96300609582754e-05,0.000476281517003419,0.000263187177026571,"pi-103/dasatinib/ly-294002/ku-0063794/vandetanib",5
"GO:0031932","CC","GO:0031932","TORC2 complex","3/41","29/22568",1.96785777788745e-05,0.000476281517003419,0.000263187177026571,"pi-103/ly-294002/ku-0063794",3
"GO:0043388","BP","GO:0043388","positive regulation of DNA binding","7/41","470/22568",1.9796154304014e-05,0.000476707392533024,0.00026342251048882,"rucaparib/vorinostat/panobinostat/nifedipine/pentoxifylline/icosapent/erlotinib",7
"GO:0050853","BP","GO:0050853","B cell receptor signaling pathway","7/41","473/22568",2.06212676995742e-05,0.000494081429103366,0.000273023184618007,"fludarabine/pi-103/dasatinib/ly-294002/vandetanib/obatoclax/as-605240",7
"GO:0014909","BP","GO:0014909","smooth muscle cell migration","7/41","477/22568",2.17655108537207e-05,0.000505442853530438,0.000279301364885793,"vorinostat/dasatinib/ly-294002/panobinostat/vandetanib/obatoclax/icosapent",7
"GO:0048520","BP","GO:0048520","positive regulation of behavior","5/41","187/22568",2.1781086115844e-05,0.000505442853530438,0.000279301364885793,"pi-103/dasatinib/ly-294002/ku-0063794/pentoxifylline",5
"GO:2000773","BP","GO:2000773","negative regulation of cellular senescence","5/41","187/22568",2.1781086115844e-05,0.000505442853530438,0.000279301364885793,"bi-2536/piceatannol/pi-103/dasatinib/ly-294002",5
"GO:0005944","CC","GO:0005944","phosphatidylinositol 3-kinase complex, class IB","3/41","30/22568",2.18375058362563e-05,0.000505442853530438,0.000279301364885793,"pi-103/ly-294002/as-605240",3
"GO:0031931","CC","GO:0031931","TORC1 complex","3/41","30/22568",2.18375058362563e-05,0.000505442853530438,0.000279301364885793,"pi-103/ly-294002/ku-0063794",3
"GO:0038201","CC","GO:0038201","TOR complex","3/41","30/22568",2.18375058362563e-05,0.000505442853530438,0.000279301364885793,"pi-103/ly-294002/ku-0063794",3
