LV	Sample	Value	X	V1	V3	disease
281,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	SRR6078274	-0.021721322811808268	1	1592985	C1650	control
282,KEGG_RNA_DEGRADATION	SRR6078274	-0.02567276618483934	1	1592985	C1650	control
283,IRIS_Monocyte-Day0	SRR6078274	-0.01242300345776866	1	1592985	C1650	control
284,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078274	-0.03920170660045569	1	1592985	C1650	control
LV 285	SRR6078274	-0.024274802782977296	1	1592985	C1650	control
LV 286	SRR6078274	-0.018150601405501524	1	1592985	C1650	control
287,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	SRR6078274	-0.018395924726753388	1	1592985	C1650	control
LV 288	SRR6078274	-0.019433952976235385	1	1592985	C1650	control
LV 289	SRR6078274	-0.021735523897612116	1	1592985	C1650	control
290,PID_TCR_PATHWAY	SRR6078274	-0.023125991598744827	1	1592985	C1650	control
LV 291	SRR6078274	-0.01988691338948081	1	1592985	C1650	control
292,SVM T cells CD4 memory resting	SRR6078274	-0.03514190670148256	1	1592985	C1650	control
LV 293	SRR6078274	-0.016672849533292067	1	1592985	C1650	control
LV 294	SRR6078274	-0.029489196202742953	1	1592985	C1650	control
295,PID_ATF2_PATHWAY	SRR6078274	-0.011755206130588362	1	1592985	C1650	control
LV 296	SRR6078274	-0.0166271709799245	1	1592985	C1650	control
LV 297	SRR6078274	-0.029995168758845926	1	1592985	C1650	control
LV 298	SRR6078274	-0.01828604736569638	1	1592985	C1650	control
299,KEGG_MELANOGENESIS	SRR6078274	-0.006675543387342474	1	1592985	C1650	control
LV 300	SRR6078274	-0.02211685123337514	1	1592985	C1650	control
LV 301	SRR6078274	-0.014166568938435407	1	1592985	C1650	control
302,REACTOME_MEMBRANE_TRAFFICKING	SRR6078274	-0.0505675792027756	1	1592985	C1650	control
303,MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	SRR6078274	-0.029780009154928375	1	1592985	C1650	control
LV 304	SRR6078274	-0.022026155698937237	1	1592985	C1650	control
LV 305	SRR6078274	-0.02049138423626508	1	1592985	C1650	control
LV 306	SRR6078274	-0.023649485890078974	1	1592985	C1650	control
LV 307	SRR6078274	-0.01895797370904019	1	1592985	C1650	control
LV 308	SRR6078274	-0.03414062812262246	1	1592985	C1650	control
309,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.019851298503076997	1	1592985	C1650	control
310,REACTOME_DNA_STRAND_ELONGATION	SRR6078274	-0.02517081205579713	1	1592985	C1650	control
LV 311	SRR6078274	-0.029388362251513464	1	1592985	C1650	control
312,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078274	-0.01239238189741794	1	1592985	C1650	control
LV 313	SRR6078274	-0.011608652210329293	1	1592985	C1650	control
LV 314	SRR6078274	-0.01918984947230459	1	1592985	C1650	control
315,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078274	-0.037707403557857004	1	1592985	C1650	control
LV 316	SRR6078274	-0.021747982178505675	1	1592985	C1650	control
LV 317	SRR6078274	-0.03444104002144203	1	1592985	C1650	control
LV 318	SRR6078274	-0.017204569775717028	1	1592985	C1650	control
LV 319	SRR6078274	-0.042044126004807975	1	1592985	C1650	control
320,REACTOME_METABOLISM_OF_MRNA	SRR6078274	-0.025958767649380786	1	1592985	C1650	control
321,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078274	-0.02113994305861161	1	1592985	C1650	control
LV 322	SRR6078274	-0.026262199600750127	1	1592985	C1650	control
323,REACTOME_METABOLISM_OF_MRNA	SRR6078274	-0.01643496877576876	1	1592985	C1650	control
LV 324	SRR6078274	-0.009773802486953403	1	1592985	C1650	control
325,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	SRR6078274	-0.022350860095988044	1	1592985	C1650	control
LV 326	SRR6078274	-0.018597149466377527	1	1592985	C1650	control
LV 327	SRR6078274	-0.028953972977425073	1	1592985	C1650	control
LV 328	SRR6078274	-0.018664973273204623	1	1592985	C1650	control
329,KEGG_MAPK_SIGNALING_PATHWAY	SRR6078274	-0.019313927498268497	1	1592985	C1650	control
330,MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	SRR6078274	-0.021556124984238388	1	1592985	C1650	control
331,DMAP_ERY3	SRR6078274	-3.7903881844464837e-4	1	1592985	C1650	control
332,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.015030931051342317	1	1592985	C1650	control
333,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	SRR6078274	-0.011245493035766019	1	1592985	C1650	control
334,REACTOME_AXON_GUIDANCE	SRR6078274	-0.027312834098091692	1	1592985	C1650	control
335,KEGG_ADHERENS_JUNCTION	SRR6078274	-0.025564665222839025	1	1592985	C1650	control
LV 336	SRR6078274	-0.03599852906096889	1	1592985	C1650	control
LV 337	SRR6078274	-0.0268675562546675	1	1592985	C1650	control
338,KEGG_SPLICEOSOME	SRR6078274	-0.024078462780873923	1	1592985	C1650	control
339,REACTOME_TRNA_AMINOACYLATION	SRR6078274	-0.10922232131394859	1	1592985	C1650	control
340,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078274	-0.024421735657572514	1	1592985	C1650	control
LV 341	SRR6078274	-0.0262815368875642	1	1592985	C1650	control
LV 342	SRR6078274	-0.02658062755553714	1	1592985	C1650	control
LV 343	SRR6078274	-0.031163447077289144	1	1592985	C1650	control
LV 344	SRR6078274	-0.01833100375224099	1	1592985	C1650	control
LV 345	SRR6078274	-0.03143560612592103	1	1592985	C1650	control
LV 346	SRR6078274	-0.02266638342273721	1	1592985	C1650	control
347,SVM T cells CD8	SRR6078274	0.025056838300777297	1	1592985	C1650	control
LV 348	SRR6078274	-0.01659381603107182	1	1592985	C1650	control
LV 349	SRR6078274	-0.011510478995456234	1	1592985	C1650	control
LV 350	SRR6078274	-0.014240334372821998	1	1592985	C1650	control
351,REACTOME_METABOLISM_OF_MRNA	SRR6078274	-0.019434364351877186	1	1592985	C1650	control
352,DMAP_DENDA1	SRR6078274	-0.018958081970927534	1	1592985	C1650	control
LV 353	SRR6078274	-0.03235430823403699	1	1592985	C1650	control
LV 354	SRR6078274	-0.017808203829591	1	1592985	C1650	control
LV 355	SRR6078274	-0.01788795889639158	1	1592985	C1650	control
356,PID_P53DOWNSTREAMPATHWAY	SRR6078274	-0.017330855362363628	1	1592985	C1650	control
LV 357	SRR6078274	-0.02315677578314604	1	1592985	C1650	control
LV 358	SRR6078274	-0.02676159255357764	1	1592985	C1650	control
LV 359	SRR6078274	-0.027077366722036703	1	1592985	C1650	control
LV 360	SRR6078274	-0.007784078473318592	1	1592985	C1650	control
LV 361	SRR6078274	-0.02503371825781841	1	1592985	C1650	control
362,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078274	-0.039881655047362054	1	1592985	C1650	control
LV 363	SRR6078274	-0.008551109649342255	1	1592985	C1650	control
LV 364	SRR6078274	-0.029285034244661674	1	1592985	C1650	control
365,DMAP_EOS2	SRR6078274	-0.018730851897963377	1	1592985	C1650	control
LV 366	SRR6078274	-0.020740638683876066	1	1592985	C1650	control
LV 367	SRR6078274	-0.025935242239407963	1	1592985	C1650	control
LV 368	SRR6078274	-0.03394492225997831	1	1592985	C1650	control
369,PID_CMYB_PATHWAY	SRR6078274	-9.219657863020099e-4	1	1592985	C1650	control
370,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.06272742659521183	1	1592985	C1650	control
371,PID_ERBB1_DOWNSTREAM_PATHWAY	SRR6078274	-0.029956484621407865	1	1592985	C1650	control
372,REACTOME_METABOLISM_OF_RNA	SRR6078274	-0.035302090237684984	1	1592985	C1650	control
373,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	SRR6078274	8.021730158898176e-4	1	1592985	C1650	control
374,DMAP_TCELLA2	SRR6078274	-0.0032075189967943297	1	1592985	C1650	control
375,REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	SRR6078274	-0.01649909666676033	1	1592985	C1650	control
LV 376	SRR6078274	-0.016248653854920504	1	1592985	C1650	control
LV 377	SRR6078274	-0.002552425314023594	1	1592985	C1650	control
378,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.018426498561253887	1	1592985	C1650	control
379,KEGG_LYSOSOME	SRR6078274	-0.006887351467967603	1	1592985	C1650	control
380,PID_P53DOWNSTREAMPATHWAY	SRR6078274	0.0037498526723748933	1	1592985	C1650	control
381,MIPS_C_COMPLEX_SPLICEOSOME	SRR6078274	-0.02845756382110075	1	1592985	C1650	control
382,MIPS_55S_RIBOSOME_MITOCHONDRIAL	SRR6078274	-0.0990180406774495	1	1592985	C1650	control
383,MIPS_SPLICEOSOME	SRR6078274	-0.05387509168727169	1	1592985	C1650	control
384,PID_INTEGRIN1_PATHWAY	SRR6078274	-0.01896829432981008	1	1592985	C1650	control
LV 385	SRR6078274	-0.025239047517955016	1	1592985	C1650	control
1,IRIS_Monocyte-Day1	SRR6078275	-0.009873585006998165	2	1593017	C2036	control
2,REACTOME_CELL_CYCLE	SRR6078275	0.012183529549941148	2	1593017	C2036	control
3,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	SRR6078275	0.014702754188986535	2	1593017	C2036	control
4,REACTOME_METABOLISM_OF_NUCLEOTIDES	SRR6078275	0.006064477010025134	2	1593017	C2036	control
5,REACTOME_NEURONAL_SYSTEM	SRR6078275	0.011334538168730144	2	1593017	C2036	control
6,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078275	-0.011004494126539621	2	1593017	C2036	control
7,REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	SRR6078275	0.019329202617346254	2	1593017	C2036	control
8,REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	SRR6078275	0.04555217159949453	2	1593017	C2036	control
9,MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	SRR6078275	-0.005613275594499697	2	1593017	C2036	control
10,SVM T cells CD4 memory resting	SRR6078275	-0.010913574376558538	2	1593017	C2036	control
11,IRIS_DendriticCell-Control	SRR6078275	-0.012257322635784903	2	1593017	C2036	control
12,SVM Neutrophils	SRR6078275	3.500584084294826e-4	2	1593017	C2036	control
13,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078275	0.002990687678033304	2	1593017	C2036	control
14,KEGG_BASAL_CELL_CARCINOMA	SRR6078275	0.001784946458093128	2	1593017	C2036	control
15,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078275	-6.191791434681233e-5	2	1593017	C2036	control
16,KEGG_CALCIUM_SIGNALING_PATHWAY	SRR6078275	-0.017047671198280753	2	1593017	C2036	control
17,BIOCARTA_CHREBP2_PATHWAY	SRR6078275	-0.009700253113595757	2	1593017	C2036	control
18,REACTOME_COLLAGEN_FORMATION	SRR6078275	-0.005873941339331718	2	1593017	C2036	control
19,REACTOME_PEPTIDE_CHAIN_ELONGATION	SRR6078275	0.03206476268388037	2	1593017	C2036	control
20,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SRR6078275	-0.0032848661423428983	2	1593017	C2036	control
21,SVM Macrophages M1	SRR6078275	0.01924444089922516	2	1593017	C2036	control
22,MIPS_SPLICEOSOME	SRR6078275	0.05654095719884465	2	1593017	C2036	control
23,DMAP_ERY4	SRR6078275	-0.0024442901408207405	2	1593017	C2036	control
24,REACTOME_PLATELET_HOMEOSTASIS	SRR6078275	-0.00882822321366309	2	1593017	C2036	control
25,REACTOME_COLLAGEN_FORMATION	SRR6078275	0.03173864119425968	2	1593017	C2036	control
26,IRIS_Neutrophil-Resting	SRR6078275	-0.010116791534389862	2	1593017	C2036	control
LV 27	SRR6078275	-0.0033318487131457027	2	1593017	C2036	control
28,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	SRR6078275	0.025708579126644496	2	1593017	C2036	control
29,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	SRR6078275	-0.004105680071018118	2	1593017	C2036	control
30,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078275	4.661724398399952e-4	2	1593017	C2036	control
31,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	SRR6078275	-0.014425862924575768	2	1593017	C2036	control
32,PID_ANGIOPOIETINRECEPTOR_PATHWAY	SRR6078275	-0.008450242220390527	2	1593017	C2036	control
33,IRIS_Monocyte-Day7	SRR6078275	0.021400241543940907	2	1593017	C2036	control
34,REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	SRR6078275	-0.0026470507971013326	2	1593017	C2036	control
35,DMAP_MEGA2	SRR6078275	-0.008073710673668834	2	1593017	C2036	control
36,DMAP_HSC3	SRR6078275	-0.007588341451703449	2	1593017	C2036	control
37,KEGG_PPAR_SIGNALING_PATHWAY	SRR6078275	-0.010224552813992186	2	1593017	C2036	control
38,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	SRR6078275	0.002804902544603353	2	1593017	C2036	control
39,KEGG_CELL_ADHESION_MOLECULES_CAMS	SRR6078275	-0.0014439661386381358	2	1593017	C2036	control
40,KEGG_DILATED_CARDIOMYOPATHY	SRR6078275	-0.022425373950595632	2	1593017	C2036	control
41,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078275	0.005206976550472632	2	1593017	C2036	control
42,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078275	-0.014464129676290953	2	1593017	C2036	control
43,KEGG_BASAL_CELL_CARCINOMA	SRR6078275	0.026456514167856115	2	1593017	C2036	control
44,KEGG_PROTEASOME	SRR6078275	0.015036614576085922	2	1593017	C2036	control
45,PID_MYC_REPRESSPATHWAY	SRR6078275	0.010424792765046677	2	1593017	C2036	control
46,REACTOME_AXON_GUIDANCE	SRR6078275	-0.0143455927755952	2	1593017	C2036	control
LV 47	SRR6078275	0.0033854259940461233	2	1593017	C2036	control
48,IRIS_Neutrophil-Resting	SRR6078275	0.006167675912603416	2	1593017	C2036	control
LV 49	SRR6078275	0.0034043059837654197	2	1593017	C2036	control
50,IRIS_Bcell-Memory_IgM	SRR6078275	-0.023076988822164017	2	1593017	C2036	control
51,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	SRR6078275	3.089643183429129e-4	2	1593017	C2036	control
52,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	SRR6078275	0.03198644038748535	2	1593017	C2036	control
53,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	SRR6078275	0.034111367510986874	2	1593017	C2036	control
54,REACTOME_TRANSCRIPTION	SRR6078275	0.0013098683259460638	2	1593017	C2036	control
55,KEGG_INSULIN_SIGNALING_PATHWAY	SRR6078275	0.006258574106769998	2	1593017	C2036	control
56,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	SRR6078275	0.008728652276893935	2	1593017	C2036	control
57,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	SRR6078275	-0.027533231433997177	2	1593017	C2036	control
58,SVM Dendritic cells resting	SRR6078275	-0.015518138595495739	2	1593017	C2036	control
59,REACTOME_HIV_INFECTION	SRR6078275	-0.007839239801237304	2	1593017	C2036	control
60,IRIS_NKcell-control	SRR6078275	-0.022446497706190262	2	1593017	C2036	control
61,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	SRR6078275	0.00779047669449141	2	1593017	C2036	control
62,IRIS_DendriticCell-Control	SRR6078275	-0.010105481240251839	2	1593017	C2036	control
63,DMAP_ERY4	SRR6078275	0.008447769453454471	2	1593017	C2036	control
64,DMAP_DENDA2	SRR6078275	-0.009432538286429138	2	1593017	C2036	control
65,SVM NK cells resting	SRR6078275	-0.010920414516266859	2	1593017	C2036	control
66,IRIS_Neutrophil-Resting	SRR6078275	-0.0048538689044784105	2	1593017	C2036	control
67,REACTOME_COLLAGEN_FORMATION	SRR6078275	-0.0067077697189313204	2	1593017	C2036	control
68,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SRR6078275	8.916215098969932e-4	2	1593017	C2036	control
69,PID_EPHBFWDPATHWAY	SRR6078275	-0.0024644673467523505	2	1593017	C2036	control
70,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078275	0.010197799741925351	2	1593017	C2036	control
71,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	SRR6078275	0.010979559943050657	2	1593017	C2036	control
72,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078275	0.004696255278440018	2	1593017	C2036	control
LV 73	SRR6078275	0.003752277330312739	2	1593017	C2036	control
74,KEGG_NOTCH_SIGNALING_PATHWAY	SRR6078275	-0.00901014446530841	2	1593017	C2036	control
75,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078275	-0.02496447526962343	2	1593017	C2036	control
76,KEGG_CELL_CYCLE	SRR6078275	-0.008342681132324715	2	1593017	C2036	control
77,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078275	-0.01632685665207982	2	1593017	C2036	control
78,IRIS_Neutrophil-Resting	SRR6078275	0.0014136933354563924	2	1593017	C2036	control
79,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078275	-0.011900927166365899	2	1593017	C2036	control
80,KEGG_ENDOCYTOSIS	SRR6078275	0.012097016148381125	2	1593017	C2036	control
LV 81	SRR6078275	-0.011109274642298625	2	1593017	C2036	control
82,REACTOME_METABOLISM_OF_RNA	SRR6078275	-0.002099996208746032	2	1593017	C2036	control
83,SVM Monocytes	SRR6078275	0.00870493177986361	2	1593017	C2036	control
84,REACTOME_RNA_POL_III_TRANSCRIPTION	SRR6078275	0.01777823784972986	2	1593017	C2036	control
85,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	SRR6078275	-0.013447503361096107	2	1593017	C2036	control
86,REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	SRR6078275	-0.002492468384867668	2	1593017	C2036	control
87,REACTOME_CELL_CYCLE_MITOTIC	SRR6078275	-0.001875746162417118	2	1593017	C2036	control
88,REACTOME_MUSCLE_CONTRACTION	SRR6078275	0.005418370897115475	2	1593017	C2036	control
89,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078275	0.017330588200193862	2	1593017	C2036	control
90,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	SRR6078275	0.008241502055183569	2	1593017	C2036	control
91,KEGG_PYRUVATE_METABOLISM	SRR6078275	0.008812177772779291	2	1593017	C2036	control
92,REACTOME_METABOLISM_OF_PROTEINS	SRR6078275	2.0153827336560199e-4	2	1593017	C2036	control
93,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078275	-0.003167769030310598	2	1593017	C2036	control
LV 94	SRR6078275	0.005847881678126199	2	1593017	C2036	control
95,PID_DELTANP63PATHWAY	SRR6078275	0.023937265631287657	2	1593017	C2036	control
96,REACTOME_SIGNALLING_BY_NGF	SRR6078275	-0.0024510756903564235	2	1593017	C2036	control
97,PID_DELTANP63PATHWAY	SRR6078275	-0.013735971515506646	2	1593017	C2036	control
98,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078275	-0.03979969036120056	2	1593017	C2036	control
99,DMAP_ERY3	SRR6078275	0.009409841025024174	2	1593017	C2036	control
LV 100	SRR6078275	0.004096199124331266	2	1593017	C2036	control
101,IRIS_Neutrophil-Resting	SRR6078275	-0.020779006880598274	2	1593017	C2036	control
102,REACTOME_METABOLISM_OF_CARBOHYDRATES	SRR6078275	0.007002769423500279	2	1593017	C2036	control
103,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078275	0.003116068693200119	2	1593017	C2036	control
104,SVM Mast cells resting	SRR6078275	-0.00452126028829632	2	1593017	C2036	control
105,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	SRR6078275	-0.002753100913319326	2	1593017	C2036	control
106,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	SRR6078275	0.0044481617528196885	2	1593017	C2036	control
107,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078275	0.004833324167602385	2	1593017	C2036	control
108,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	SRR6078275	-0.0073984627654345965	2	1593017	C2036	control
109,PID_ERBB1_DOWNSTREAM_PATHWAY	SRR6078275	-0.005147470291718607	2	1593017	C2036	control
110,REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	SRR6078275	0.0038473288935361822	2	1593017	C2036	control
111,PID_AURORA_A_PATHWAY	SRR6078275	-0.012112299632305071	2	1593017	C2036	control
LV 112	SRR6078275	0.013137691623357433	2	1593017	C2036	control
113,REACTOME_METABOLISM_OF_RNA	SRR6078275	-0.010536340485055855	2	1593017	C2036	control
114,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078275	-0.009605700754704613	2	1593017	C2036	control
LV 115	SRR6078275	0.005059396270662694	2	1593017	C2036	control
116,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078275	-0.008810782062001482	2	1593017	C2036	control
117,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	SRR6078275	0.00631187322047372	2	1593017	C2036	control
118,KEGG_CELL_CYCLE	SRR6078275	-0.0033533531731831543	2	1593017	C2036	control
LV 119	SRR6078275	-0.00776681752136974	2	1593017	C2036	control
120,KEGG_PARKINSONS_DISEASE	SRR6078275	-0.020220087990580903	2	1593017	C2036	control
LV 121	SRR6078275	3.2366488501347156e-5	2	1593017	C2036	control
122,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078275	0.003496713165422774	2	1593017	C2036	control
LV 123	SRR6078275	0.002091895589072972	2	1593017	C2036	control
124,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	SRR6078275	-0.0011130623106730504	2	1593017	C2036	control
125,REACTOME_PHOSPHOLIPID_METABOLISM	SRR6078275	0.015754052526240254	2	1593017	C2036	control
LV 126	SRR6078275	0.017581888093466363	2	1593017	C2036	control
127,REACTOME_NEURONAL_SYSTEM	SRR6078275	-0.016572927304718228	2	1593017	C2036	control
128,KEGG_PURINE_METABOLISM	SRR6078275	-0.00783718038617967	2	1593017	C2036	control
LV 129	SRR6078275	5.409759625927657e-4	2	1593017	C2036	control
LV 130	SRR6078275	-0.005808332929354849	2	1593017	C2036	control
131,REACTOME_OPIOID_SIGNALLING	SRR6078275	0.01773326152837863	2	1593017	C2036	control
132,REACTOME_SIGNALING_BY_SCF_KIT	SRR6078275	-0.019053133000050133	2	1593017	C2036	control
133,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078275	-0.007426747762361619	2	1593017	C2036	control
134,REACTOME_DIABETES_PATHWAYS	SRR6078275	-0.006083814107800896	2	1593017	C2036	control
LV 135	SRR6078275	-0.003737730317732305	2	1593017	C2036	control
136,REACTOME_RNA_POL_I_PROMOTER_OPENING	SRR6078275	-0.005958549715039129	2	1593017	C2036	control
LV 137	SRR6078275	-0.0018381013730671102	2	1593017	C2036	control
LV 138	SRR6078275	-0.005291852591257281	2	1593017	C2036	control
139,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078275	-0.0015583177985871112	2	1593017	C2036	control
140,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	SRR6078275	-0.0021384494226058953	2	1593017	C2036	control
141,DMAP_ERY5	SRR6078275	0.006909564708376646	2	1593017	C2036	control
LV 142	SRR6078275	0.009203616312193083	2	1593017	C2036	control
LV 143	SRR6078275	-0.007068482057405324	2	1593017	C2036	control
144,REACTOME_SIGNALING_BY_RHO_GTPASES	SRR6078275	8.470098069865271e-4	2	1593017	C2036	control
145,REACTOME_SIGNALING_BY_ILS	SRR6078275	0.0010051428383350018	2	1593017	C2036	control
146,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078275	0.0211837997051708	2	1593017	C2036	control
147,PID_AURORA_B_PATHWAY	SRR6078275	-0.06364142857399073	2	1593017	C2036	control
148,REACTOME_IMMUNE_SYSTEM	SRR6078275	0.02801527064782008	2	1593017	C2036	control
LV 149	SRR6078275	0.0012421203237708012	2	1593017	C2036	control
150,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078275	-9.520594965886551e-4	2	1593017	C2036	control
151,IRIS_Monocyte-Day1	SRR6078275	-0.026149047965334314	2	1593017	C2036	control
152,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	SRR6078275	-0.013174953898707566	2	1593017	C2036	control
