LV	Sample	Value	X	V1	V3	disease
LV 262	SRR6078274	-0.03759170375159253	1	1592985	C1650	control
LV 263	SRR6078274	-0.027130019245728162	1	1592985	C1650	control
264,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078274	-0.0012390108856873208	1	1592985	C1650	control
265,MIPS_SPLICEOSOME	SRR6078274	-0.008116252796383096	1	1592985	C1650	control
266,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078274	0.0035342268137190025	1	1592985	C1650	control
267,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.016659724893609205	1	1592985	C1650	control
268,KEGG_ARGININE_AND_PROLINE_METABOLISM	SRR6078274	6.933915698741213e-4	1	1592985	C1650	control
LV 269	SRR6078274	-0.01508513729177609	1	1592985	C1650	control
LV 270	SRR6078274	-0.009294766311207849	1	1592985	C1650	control
271,REACTOME_DNA_REPAIR	SRR6078274	-0.02748524695316737	1	1592985	C1650	control
272,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.003696200061109908	1	1592985	C1650	control
273,KEGG_WNT_SIGNALING_PATHWAY	SRR6078274	-0.031685383682095024	1	1592985	C1650	control
274,REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	SRR6078274	-0.04677168102628974	1	1592985	C1650	control
LV 275	SRR6078274	-0.020087050694006573	1	1592985	C1650	control
LV 276	SRR6078274	-0.03415745172770812	1	1592985	C1650	control
LV 277	SRR6078274	-0.0067139324982796265	1	1592985	C1650	control
278,REACTOME_CELL_CYCLE	SRR6078274	-0.026023246057258698	1	1592985	C1650	control
279,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	SRR6078274	-0.029873995642484143	1	1592985	C1650	control
280,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.011831389912514262	1	1592985	C1650	control
LV 281	SRR6078274	-0.021712317322893474	1	1592985	C1650	control
282,REACTOME_CELL_CYCLE_MITOTIC	SRR6078274	-0.023861053725032864	1	1592985	C1650	control
283,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.012254097742518828	1	1592985	C1650	control
284,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078274	-1.5590202449353944e-5	1	1592985	C1650	control
285,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	SRR6078274	0.014048248924146342	1	1592985	C1650	control
LV 286	SRR6078274	-0.020184006596243417	1	1592985	C1650	control
LV 287	SRR6078274	-0.021967269446665594	1	1592985	C1650	control
LV 288	SRR6078274	-0.03152547733147231	1	1592985	C1650	control
289,PID_DELTANP63PATHWAY	SRR6078274	-0.004857249170313276	1	1592985	C1650	control
290,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.0038740921510698597	1	1592985	C1650	control
LV 291	SRR6078274	-0.015860161193289403	1	1592985	C1650	control
292,REACTOME_TRANSCRIPTION	SRR6078274	-0.021282355263284945	1	1592985	C1650	control
293,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.01249062660206427	1	1592985	C1650	control
LV 294	SRR6078274	-0.016315210912891107	1	1592985	C1650	control
295,IRIS_DendriticCell-Control	SRR6078274	0.038164764972824027	1	1592985	C1650	control
296,KEGG_HUNTINGTONS_DISEASE	SRR6078274	-0.03671609090977651	1	1592985	C1650	control
LV 297	SRR6078274	-0.028667369344972223	1	1592985	C1650	control
298,IRIS_DendriticCell-Control	SRR6078274	0.008705226446957528	1	1592985	C1650	control
299,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078274	-0.030957878069496698	1	1592985	C1650	control
300,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	SRR6078274	-0.03732930053148572	1	1592985	C1650	control
301,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	SRR6078274	0.0012470149057955916	1	1592985	C1650	control
302,REACTOME_TRANSLATION	SRR6078274	-0.020445932238463495	1	1592985	C1650	control
303,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078274	-0.0046241286968991095	1	1592985	C1650	control
304,IRIS_Monocyte-Day7	SRR6078274	0.014440976216843876	1	1592985	C1650	control
LV 305	SRR6078274	-0.026788950136187713	1	1592985	C1650	control
306,REACTOME_SIGNALING_BY_ERBB2	SRR6078274	-0.022521550939218184	1	1592985	C1650	control
LV 307	SRR6078274	-0.026641888745525	1	1592985	C1650	control
308,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.026115095765610434	1	1592985	C1650	control
309,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	SRR6078274	-0.020583275263105542	1	1592985	C1650	control
310,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.019009230271282197	1	1592985	C1650	control
311,REACTOME_CELL_CYCLE_MITOTIC	SRR6078274	-0.009792997468600595	1	1592985	C1650	control
312,KEGG_AXON_GUIDANCE	SRR6078274	-0.017796908961153355	1	1592985	C1650	control
313,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.029027300724213834	1	1592985	C1650	control
314,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.026225239640789003	1	1592985	C1650	control
LV 315	SRR6078274	-0.014886181733965546	1	1592985	C1650	control
316,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.014182368499117127	1	1592985	C1650	control
317,DMAP_TCELLA1	SRR6078274	-0.016019026055466155	1	1592985	C1650	control
318,REACTOME_METABOLISM_OF_NUCLEOTIDES	SRR6078274	-0.040830881230393745	1	1592985	C1650	control
319,REACTOME_NEURONAL_SYSTEM	SRR6078274	-0.01827991102582182	1	1592985	C1650	control
320,REACTOME_PEPTIDE_CHAIN_ELONGATION	SRR6078274	-0.025994969153229557	1	1592985	C1650	control
LV 321	SRR6078274	-0.008116392268580025	1	1592985	C1650	control
322,REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	SRR6078274	-0.016112801577239523	1	1592985	C1650	control
LV 323	SRR6078274	-0.016981234025155806	1	1592985	C1650	control
LV 324	SRR6078274	-0.02629934897552877	1	1592985	C1650	control
LV 325	SRR6078274	-0.018344105753829783	1	1592985	C1650	control
LV 326	SRR6078274	-0.015792632061097055	1	1592985	C1650	control
LV 327	SRR6078274	-0.027098675835049765	1	1592985	C1650	control
328,REACTOME_MITOTIC_M_M_G1_PHASES	SRR6078274	-0.0204521858119229	1	1592985	C1650	control
329,DMAP_GRAN3	SRR6078274	0.01451648620512619	1	1592985	C1650	control
330,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078274	-3.0115364564961837e-4	1	1592985	C1650	control
331,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.02428866196919303	1	1592985	C1650	control
332,REACTOME_METABOLISM_OF_RNA	SRR6078274	-0.03820935522893465	1	1592985	C1650	control
333,REACTOME_METABOLISM_OF_RNA	SRR6078274	-0.02853552603314994	1	1592985	C1650	control
334,DMAP_ERY2	SRR6078274	0.006966537423130298	1	1592985	C1650	control
LV 335	SRR6078274	-0.014687477425748123	1	1592985	C1650	control
LV 336	SRR6078274	-0.02721735667436967	1	1592985	C1650	control
337,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078274	-0.025178240165628935	1	1592985	C1650	control
LV 338	SRR6078274	-0.00842970804320993	1	1592985	C1650	control
LV 339	SRR6078274	-0.019465094408457756	1	1592985	C1650	control
340,REACTOME_GPCR_LIGAND_BINDING	SRR6078274	0.01331415931442523	1	1592985	C1650	control
341,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	SRR6078274	-0.023290371478815682	1	1592985	C1650	control
342,KEGG_PARKINSONS_DISEASE	SRR6078274	-0.007659314181180192	1	1592985	C1650	control
343,SVM Dendritic cells activated	SRR6078274	7.480095338418067e-4	1	1592985	C1650	control
344,REACTOME_GPCR_DOWNSTREAM_SIGNALING	SRR6078274	-0.015148065462957652	1	1592985	C1650	control
345,REACTOME_ION_CHANNEL_TRANSPORT	SRR6078274	-0.019950895650117106	1	1592985	C1650	control
346,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.014067395218250227	1	1592985	C1650	control
347,REACTOME_METABOLISM_OF_MRNA	SRR6078274	-0.035489776250531097	1	1592985	C1650	control
348,REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	SRR6078274	-0.031119446576565336	1	1592985	C1650	control
LV 349	SRR6078274	-0.019948260196948963	1	1592985	C1650	control
350,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	SRR6078274	-4.5351803871175887e-4	1	1592985	C1650	control
351,KEGG_CELL_CYCLE	SRR6078274	-0.026040077785946424	1	1592985	C1650	control
352,REACTOME_RNA_POL_II_TRANSCRIPTION	SRR6078274	-0.015469251318291806	1	1592985	C1650	control
353,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	SRR6078274	-0.030255391334612806	1	1592985	C1650	control
354,REACTOME_METABOLISM_OF_RNA	SRR6078274	-0.02257137786874089	1	1592985	C1650	control
355,KEGG_TIGHT_JUNCTION	SRR6078274	-0.011939279652527656	1	1592985	C1650	control
356,REACTOME_DNA_REPAIR	SRR6078274	-0.00824389794966402	1	1592985	C1650	control
LV 357	SRR6078274	-0.01365051168951985	1	1592985	C1650	control
358,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	SRR6078274	0.00984175737467915	1	1592985	C1650	control
359,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	SRR6078274	-0.030688619291308908	1	1592985	C1650	control
LV 360	SRR6078274	-0.025125883561453986	1	1592985	C1650	control
LV 361	SRR6078274	-0.02785414504557722	1	1592985	C1650	control
362,REACTOME_AXON_GUIDANCE	SRR6078274	-0.025026313612375613	1	1592985	C1650	control
LV 363	SRR6078274	-0.028432895865487383	1	1592985	C1650	control
364,REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	SRR6078274	-0.01403916881609573	1	1592985	C1650	control
365,IRIS_Bcell-Memory_IgM	SRR6078274	-0.01723185878885308	1	1592985	C1650	control
LV 366	SRR6078274	-0.004269934486733823	1	1592985	C1650	control
367,REACTOME_APOPTOSIS	SRR6078274	-0.02965499765272682	1	1592985	C1650	control
368,ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	SRR6078274	0.008740108728790181	1	1592985	C1650	control
369,REACTOME_CELL_CYCLE	SRR6078274	-0.01855290523510761	1	1592985	C1650	control
370,KEGG_MAPK_SIGNALING_PATHWAY	SRR6078274	-0.020602952882893728	1	1592985	C1650	control
LV 371	SRR6078274	-0.018642532191278906	1	1592985	C1650	control
LV 372	SRR6078274	-0.016292875603013315	1	1592985	C1650	control
LV 373	SRR6078274	-0.02116475768539439	1	1592985	C1650	control
374,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078274	-0.006240320092026009	1	1592985	C1650	control
375,REACTOME_METABOLISM_OF_RNA	SRR6078274	-0.030716115722019283	1	1592985	C1650	control
376,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.03944244255449313	1	1592985	C1650	control
LV 377	SRR6078274	-0.010752039617410388	1	1592985	C1650	control
378,MIPS_SPLICEOSOME	SRR6078274	-0.02771639787114437	1	1592985	C1650	control
379,REACTOME_TRANSCRIPTION	SRR6078274	-0.03851629129413036	1	1592985	C1650	control
380,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.015599696691867986	1	1592985	C1650	control
LV 381	SRR6078274	-0.027276812488869505	1	1592985	C1650	control
382,MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	SRR6078274	-0.017247092631917694	1	1592985	C1650	control
383,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.02048902241179957	1	1592985	C1650	control
384,REACTOME_HIV_INFECTION	SRR6078274	-0.02645121110531036	1	1592985	C1650	control
385,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078274	-0.011251111370249157	1	1592985	C1650	control
LV 386	SRR6078274	-0.02053605073320837	1	1592985	C1650	control
LV 387	SRR6078274	-0.020599767038799982	1	1592985	C1650	control
LV 388	SRR6078274	-0.02574487996779219	1	1592985	C1650	control
389,KEGG_CELL_CYCLE	SRR6078274	-0.03005392421433999	1	1592985	C1650	control
LV 390	SRR6078274	-0.022396556229533206	1	1592985	C1650	control
LV 391	SRR6078274	-3.652546266728615e-4	1	1592985	C1650	control
392,REACTOME_SIGNALLING_TO_ERKS	SRR6078274	-0.016811595847173337	1	1592985	C1650	control
393,KEGG_MELANOGENESIS	SRR6078274	-0.007714491013758432	1	1592985	C1650	control
394,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078274	-0.014479201477740856	1	1592985	C1650	control
395,REACTOME_MRNA_SPLICING_MINOR_PATHWAY	SRR6078274	-0.015205904571074446	1	1592985	C1650	control
LV 396	SRR6078274	-0.013055565994533731	1	1592985	C1650	control
LV 397	SRR6078274	0.004211065528480398	1	1592985	C1650	control
LV 398	SRR6078274	-0.031185253336383802	1	1592985	C1650	control
399,REACTOME_METABOLISM_OF_MRNA	SRR6078274	-0.02468713380344826	1	1592985	C1650	control
400,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.033379376292859385	1	1592985	C1650	control
401,REACTOME_HIV_LIFE_CYCLE	SRR6078274	-0.02846164803754907	1	1592985	C1650	control
LV 402	SRR6078274	-0.019931535191331024	1	1592985	C1650	control
403,PID_PDGFRBPATHWAY	SRR6078274	-0.02984938768974734	1	1592985	C1650	control
404,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078274	-0.010292703210955021	1	1592985	C1650	control
405,PID_PDGFRBPATHWAY	SRR6078274	-0.015015513554771537	1	1592985	C1650	control
406,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.0368226871433208	1	1592985	C1650	control
LV 407	SRR6078274	-0.027508457558760305	1	1592985	C1650	control
408,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	SRR6078274	-0.035770689364861184	1	1592985	C1650	control
LV 409	SRR6078274	-0.025893923185839527	1	1592985	C1650	control
LV 410	SRR6078274	-0.00802671189009818	1	1592985	C1650	control
411,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.007579474856215256	1	1592985	C1650	control
LV 412	SRR6078274	-0.03458228811145934	1	1592985	C1650	control
LV 413	SRR6078274	-0.02307875013179786	1	1592985	C1650	control
414,REACTOME_PHOSPHOLIPID_METABOLISM	SRR6078274	-0.024303766152030802	1	1592985	C1650	control
415,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SRR6078274	-0.006321780656553762	1	1592985	C1650	control
LV 416	SRR6078274	-0.021519773703335805	1	1592985	C1650	control
417,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.01822221563196228	1	1592985	C1650	control
418,IRIS_PlasmaCell-FromBoneMarrow	SRR6078274	-0.01423425521384764	1	1592985	C1650	control
419,REACTOME_PROTEIN_FOLDING	SRR6078274	-0.014131503359596662	1	1592985	C1650	control
LV 420	SRR6078274	-0.005333649547157039	1	1592985	C1650	control
421,REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	SRR6078274	-0.025853140958266286	1	1592985	C1650	control
422,SVM B cells memory	SRR6078274	-0.01502495361494895	1	1592985	C1650	control
LV 423	SRR6078274	-0.009088837139203065	1	1592985	C1650	control
LV 424	SRR6078274	-0.013496637905708701	1	1592985	C1650	control
LV 425	SRR6078274	-0.011551136875659918	1	1592985	C1650	control
426,IRIS_Monocyte-Day7	SRR6078274	-0.03495583657714025	1	1592985	C1650	control
LV 427	SRR6078274	-0.03652868460423517	1	1592985	C1650	control
LV 428	SRR6078274	-0.014413747717223209	1	1592985	C1650	control
429,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078274	-0.03163943807853989	1	1592985	C1650	control
430,REACTOME_CELL_CYCLE_MITOTIC	SRR6078274	-0.010674941579841071	1	1592985	C1650	control
431,REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	SRR6078274	-0.006806723980503373	1	1592985	C1650	control
LV 432	SRR6078274	-0.02476815562021008	1	1592985	C1650	control
LV 433	SRR6078274	-0.034469388095304115	1	1592985	C1650	control
LV 434	SRR6078274	-0.013360629222911846	1	1592985	C1650	control
LV 435	SRR6078274	-0.016878681350858953	1	1592985	C1650	control
436,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.019607897198773473	1	1592985	C1650	control
LV 437	SRR6078274	-0.02088907338513609	1	1592985	C1650	control
LV 438	SRR6078274	-0.017078996089198425	1	1592985	C1650	control
439,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.015419514153886638	1	1592985	C1650	control
LV 440	SRR6078274	-0.014413565022623233	1	1592985	C1650	control
441,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078274	-0.06858231171516624	1	1592985	C1650	control
LV 442	SRR6078274	-0.020208034723577302	1	1592985	C1650	control
443,REACTOME_REGULATION_OF_APOPTOSIS	SRR6078274	-0.03121739455437519	1	1592985	C1650	control
LV 444	SRR6078274	-0.011382855403498308	1	1592985	C1650	control
445,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078274	-0.007649219838079835	1	1592985	C1650	control
LV 446	SRR6078274	-0.022532232990059076	1	1592985	C1650	control
LV 447	SRR6078274	-0.01982174777141098	1	1592985	C1650	control
448,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078274	0.04161839133247728	1	1592985	C1650	control
LV 449	SRR6078274	-0.021229798163167068	1	1592985	C1650	control
LV 450	SRR6078274	-0.02437709482090927	1	1592985	C1650	control
LV 451	SRR6078274	0.007321764084126181	1	1592985	C1650	control
452,IRIS_Monocyte-Day1	SRR6078274	-0.010541181060511585	1	1592985	C1650	control
453,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078274	-0.03338470581799232	1	1592985	C1650	control
454,SVM Macrophages M0	SRR6078274	0.015677490738812354	1	1592985	C1650	control
LV 455	SRR6078274	-0.006776120639305365	1	1592985	C1650	control
456,PID_CDC42_PATHWAY	SRR6078274	-0.036571997351546905	1	1592985	C1650	control
LV 457	SRR6078274	-0.009407793326574052	1	1592985	C1650	control
458,KEGG_P53_SIGNALING_PATHWAY	SRR6078274	-0.032149682519315353	1	1592985	C1650	control
LV 459	SRR6078274	-0.0058795973740491695	1	1592985	C1650	control
LV 460	SRR6078274	-0.02426811830704375	1	1592985	C1650	control
LV 461	SRR6078274	-0.013206241365611927	1	1592985	C1650	control
LV 462	SRR6078274	-0.01428236357807442	1	1592985	C1650	control
LV 463	SRR6078274	-0.03781661033964379	1	1592985	C1650	control
464,KEGG_PYRIMIDINE_METABOLISM	SRR6078274	-0.032398644495184016	1	1592985	C1650	control
465,PID_FOXM1PATHWAY	SRR6078274	-0.007931256187267005	1	1592985	C1650	control
LV 466	SRR6078274	-0.012250111042892824	1	1592985	C1650	control
LV 467	SRR6078274	-0.04209019536471445	1	1592985	C1650	control
LV 468	SRR6078274	-0.02628107727763259	1	1592985	C1650	control
469,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.015941844236819127	1	1592985	C1650	control
LV 470	SRR6078274	-0.00611227955229006	1	1592985	C1650	control
LV 471	SRR6078274	-0.028414943034123993	1	1592985	C1650	control
472,REACTOME_DIABETES_PATHWAYS	SRR6078274	-0.01749079302766708	1	1592985	C1650	control
473,REACTOME_TRANSCRIPTION	SRR6078274	-0.019606828797313167	1	1592985	C1650	control
LV 474	SRR6078274	-0.03805925715508281	1	1592985	C1650	control
475,REACTOME_NUCLEOTIDE_EXCISION_REPAIR	SRR6078274	-0.0340193892514491	1	1592985	C1650	control
476,DMAP_ERY2	SRR6078274	2.6391205430190178e-5	1	1592985	C1650	control
LV 477	SRR6078274	-0.0038665751819082564	1	1592985	C1650	control
478,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078274	-0.013620475791414786	1	1592985	C1650	control
LV 479	SRR6078274	-0.019422067607796786	1	1592985	C1650	control
LV 480	SRR6078274	-0.028108468878859056	1	1592985	C1650	control
481,REACTOME_CELL_CYCLE	SRR6078274	-0.01008529447599907	1	1592985	C1650	control
LV 482	SRR6078274	-0.021009671895365095	1	1592985	C1650	control
LV 483	SRR6078274	-0.04169985519957875	1	1592985	C1650	control
484,REACTOME_METABOLISM_OF_RNA	SRR6078274	-0.02559918535482175	1	1592985	C1650	control
485,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078274	-0.015322121000601648	1	1592985	C1650	control
LV 486	SRR6078274	-0.009923967515067123	1	1592985	C1650	control
LV 487	SRR6078274	-0.027656725657790038	1	1592985	C1650	control
488,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.025470476770179832	1	1592985	C1650	control
LV 489	SRR6078274	-0.02480487783767906	1	1592985	C1650	control
LV 490	SRR6078274	-0.022941732230439927	1	1592985	C1650	control
LV 491	SRR6078274	-0.007380555697594319	1	1592985	C1650	control
LV 492	SRR6078274	-0.02108498658442353	1	1592985	C1650	control
493,MIPS_55S_RIBOSOME_MITOCHONDRIAL	SRR6078274	-0.07060993453118107	1	1592985	C1650	control
LV 494	SRR6078274	-0.012888888068583177	1	1592985	C1650	control
495,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.021429171483543848	1	1592985	C1650	control
496,IRIS_Monocyte-Day0	SRR6078274	0.0054289073169881946	1	1592985	C1650	control
LV 497	SRR6078274	0.0023863209529323103	1	1592985	C1650	control
498,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	SRR6078274	-0.00547797718507938	1	1592985	C1650	control
499,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.026891752003748916	1	1592985	C1650	control
500,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	SRR6078274	-0.06283437688596567	1	1592985	C1650	control
LV 501	SRR6078274	-0.009903388085417793	1	1592985	C1650	control
LV 502	SRR6078274	-0.013548562167012473	1	1592985	C1650	control
503,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078274	-0.007347468003897739	1	1592985	C1650	control
504,DMAP_HSC3	SRR6078274	-0.005963630839359145	1	1592985	C1650	control
505,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.037232665782331476	1	1592985	C1650	control
LV 506	SRR6078274	-0.056164669226162194	1	1592985	C1650	control
LV 507	SRR6078274	-0.015238655985093025	1	1592985	C1650	control
LV 508	SRR6078274	-0.006142099300931943	1	1592985	C1650	control
509,PID_AR_TF_PATHWAY	SRR6078274	0.004932291983123179	1	1592985	C1650	control
510,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078274	-0.043686658816703666	1	1592985	C1650	control
511,REACTOME_NEURONAL_SYSTEM	SRR6078274	0.026095534124826878	1	1592985	C1650	control
LV 512	SRR6078274	-0.013060305005373389	1	1592985	C1650	control
513,IRIS_Monocyte-Day1	SRR6078274	0.015667282037116686	1	1592985	C1650	control
LV 514	SRR6078274	-0.01987998347417625	1	1592985	C1650	control
515,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	SRR6078274	-0.02146213463978655	1	1592985	C1650	control
516,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.005164059289324233	1	1592985	C1650	control
517,REACTOME_CELL_CYCLE	SRR6078274	0.014545724193377673	1	1592985	C1650	control
518,REACTOME_MRNA_SPLICING	SRR6078274	-0.023195418081428748	1	1592985	C1650	control
LV 519	SRR6078274	-0.0312760223511697	1	1592985	C1650	control
520,REACTOME_METABOLISM_OF_MRNA	SRR6078274	-0.02886170037312872	1	1592985	C1650	control
LV 521	SRR6078274	0.00668077320400799	1	1592985	C1650	control
522,KEGG_WNT_SIGNALING_PATHWAY	SRR6078274	-0.022611871734195637	1	1592985	C1650	control
LV 523	SRR6078274	-0.02217531326289631	1	1592985	C1650	control
524,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078274	-0.05677840639893026	1	1592985	C1650	control
525,KEGG_LYSOSOME	SRR6078274	-0.04659376763438147	1	1592985	C1650	control
526,REACTOME_MITOTIC_M_M_G1_PHASES	SRR6078274	-0.014543002960036345	1	1592985	C1650	control
527,REACTOME_CELL_CYCLE	SRR6078274	-0.0061482755833310405	1	1592985	C1650	control
528,REACTOME_IMMUNE_SYSTEM	SRR6078274	-0.034040230842256484	1	1592985	C1650	control
LV 529	SRR6078274	-0.007558408279660756	1	1592985	C1650	control
530,REACTOME_METABOLISM_OF_PROTEINS	SRR6078274	-0.013891538916650369	1	1592985	C1650	control
