"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","id","jlf_tau"
"518","potassium-canrenoate","23671691","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"potassium-canrenoate__GI1__trt_cp",0
"519","ZK-811752",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-0.734588779199366,597,554,NA,"ZK-811752__GI1__trt_cp",0
"520","paraxanthine",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"paraxanthine__GI1__trt_cp",0
"521","roflumilast",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"PDE4A; PDE4B; PDE4C; PDE4D","roflumilast__GI1__trt_cp",0
"522","clonixin-lysinate",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"clonixin-lysinate__GI1__trt_cp",0
"523","DFB",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0.393573194670154,597,554,NA,"DFB__GI1__trt_cp",0
"524","L-670596","129360","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"L-670596__GI1__trt_cp",0
"525","testosterone","6013","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"AC142381.1; AKR1C1; AKR1C2; AKR1C3; AKR1D1; AR; CGA; CYP19A1; CYP2A6; CYP2C8; CYP3A43; CYP3A5; HSD17B1; HSD17B11; HSD17B2; HSD17B3; HSD17B6; HSD17B7; HSD17B8; HSD3B1; HSD3B2; LHB; NR3C2; POMC; SRD5A1; SRD5A3; UGT1A1; UGT1A10; UGT1A3; UGT1A4; UGT1A5; UGT1A6; UGT1A7; UGT1A8; UGT1A9; UGT2A2; UGT2A3; UGT2B10; UGT2B11; UGT2B15; UGT2B17; UGT2B4; UGT2B7","testosterone__GI1__trt_cp",0
"526","neostigmine","8246","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACHE","neostigmine__GI1__trt_cp",0
"527","doxycycline","54416524","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"B2M; MMP1; MMP8; PADI4","doxycycline__GI1__trt_cp",0
"528","ethaverine","3280","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"ethaverine__GI1__trt_cp",0
"529","tolvaptan",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"AVPR1A; AVPR2","tolvaptan__GI1__trt_cp",0
"530","homoquinolinic-acid",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"homoquinolinic-acid__GI1__trt_cp",0
"531","selegiline","26758","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CAT; CYP2B6; MAOA; MAOB; TH","selegiline__GI1__trt_cp",0
"532","LY-456236","9926999","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"GRM1","LY-456236__GI1__trt_cp",0
"533","BD-1063","574780","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"SIGMAR1","BD-1063__GI1__trt_cp",0
"534","TAK-220",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"TAK-220__GI1__trt_cp",0
"535","eprobemide",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"eprobemide__GI1__trt_cp",0
"536","cinnarizine","1547484","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CHRM1; CHRM4; CHRM5; DRD1; HRH1","cinnarizine__GI1__trt_cp",0
"537","BRD-K40269473",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BRD-K40269473__GI1__trt_cp",0
"538","sitagliptin","4369359","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CYP2C8; DPP4; FASLG; HMGCR; SLC22A8","sitagliptin__GI1__trt_cp",0
"539","vipadenant",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"vipadenant__GI1__trt_cp",0
"540","verapamil","62969","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ABCB1; ABCB4; ABCG2; ADCY10; ADRA1B; ADRA1D; CACNA1A; CACNA1B; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CYP2C8; CYP2E1; CYP3A4; CYP3A5; CYP3A7; KCNA10; KCNA7; KCNH2; KCNJ11; NALCN; SCN5A; SEC23IP; SLC29A4; SLC6A4","verapamil__GI1__trt_cp",0
"541","pralidoxime","5464070","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACHE; BCHE","pralidoxime__GI1__trt_cp",0
"542","flunarizine","941361","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CACNA1G; CACNA1H; CACNA1I; CALM1; CALM2; CALM3; CYP2J2; HRH1","flunarizine__GI1__trt_cp",0
"543","KB-R7943","4534086","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"SLC8A1; TRPC3; TRPC5; TRPC6","KB-R7943__GI1__trt_cp",0
"544","atrasentan",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"EDNRA","atrasentan__GI1__trt_cp",0
"545","danirixin",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"danirixin__GI1__trt_cp",0
"546","serdemetan","60167550","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"MDM2","serdemetan__GI1__trt_cp",0
"547","ditolylguanidine","7333","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"GRIN1; GRIN2A; GRIN2B; SIGMAR1","ditolylguanidine__GI1__trt_cp",0
"548","lixivaptan",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"HDC","lixivaptan__GI1__trt_cp",0
"549","eptifibatide",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ITGA2B; ITGB3","eptifibatide__GI1__trt_cp",0
"550","LY-3000328",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"LY-3000328__GI1__trt_cp",0
"551","cinchonidine",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"cinchonidine__GI1__trt_cp",0
"552","FGIN-1-43","3995234","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"TSPO","FGIN-1-43__GI1__trt_cp",0
"553","LY-320135","5311257","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CNR1","LY-320135__GI1__trt_cp",0
"554","zosuquidar","3036703","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ABCB1; ABCB4","zosuquidar__GI1__trt_cp",0
"555","perhexiline","5284439","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CPT1A; CPT2; KCNH2","perhexiline__GI1__trt_cp",0
"556","indoprofen","3718","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CXCR1; CXCR2","indoprofen__GI1__trt_cp",0
"557","reparixin",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CXCR1; CXCR2","reparixin__GI1__trt_cp",0
"558","halopemide",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"halopemide__GI1__trt_cp",0
"559","FPL-64176","3423","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CACNA1C; CACNA1S","FPL-64176__GI1__trt_cp",0
"560","benzyl-benzoate",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"benzyl-benzoate__GI1__trt_cp",0
"561","geranylgeraniol","5281365","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"geranylgeraniol__GI1__trt_cp",0
"562","clinofibrate",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"PPARA; PPARD; PPARG","clinofibrate__GI1__trt_cp",0
"563","ampalex",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"ampalex__GI1__trt_cp",0
"564","ARP-101","11292680","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"ARP-101__GI1__trt_cp",0
"565","BRD-K51247865",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BRD-K51247865__GI1__trt_cp",0
"566","ZM-241385","176407","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADORA1; ADORA2A; ADORA2B; ADORA3","ZM-241385__GI1__trt_cp",0
"567","LY-2606368",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-0.917856059175897,597,554,NA,"LY-2606368__GI1__trt_cp",0
"568","opipramol","22313116","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"opipramol__GI1__trt_cp",0
"569","AM-281","4302962","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CNR1; CNR2; GPR55","AM-281__GI1__trt_cp",0
"570","temocapril",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACE","temocapril__GI1__trt_cp",0
"571","FGIN-1-27","132496","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"TSPO","FGIN-1-27__GI1__trt_cp",0
"572","methiopril",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"methiopril__GI1__trt_cp",0
"573","NNC-05-2090","9888030","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"SLC6A11; SLC6A12; SLC6A13","NNC-05-2090__GI1__trt_cp",0
"574","AM-251","2125","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CNR1; GPR18; GPR55","AM-251__GI1__trt_cp",0
"575","manidipine",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; EDN1","manidipine__GI1__trt_cp",0
"576","ginkgolide-b",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"ginkgolide-b__GI1__trt_cp",0
"577","gavestinel","6450546","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"GLRB; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B","gavestinel__GI1__trt_cp",0
"578","theophylline","2153","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADORA1; ADORA2A; ADORA2B; ADORA3; APOA1BP; CHIA; CPNE1; CYP2E1; CYP3A4; HDAC2; HM13; NOMO1; PARP1; PDE3A; PDE4A; PDE4B; PDE5A; PDXK; RIC3; TTLL3","theophylline__GI1__trt_cp",0
"579","abiraterone","73707387","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CYP11B1; CYP17A1","abiraterone__GI1__trt_cp",0
"580","ONO-4817",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"ONO-4817__GI1__trt_cp",0
"581","AGI-6780",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"IDH2","AGI-6780__GI1__trt_cp",0
"582","balicatib",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"balicatib__GI1__trt_cp",0
"583","K-02288",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-0.905697442142331,597,554,NA,"K-02288__GI1__trt_cp",0
"584","amtolmetin-guacil",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"amtolmetin-guacil__GI1__trt_cp",0
"585","splitomycin","5269","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"SIRT1; SIRT2","splitomycin__GI1__trt_cp",0
"586","NBQX","3272524","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"GRIA1; GRIA3; GRIA4; GRIK1; GRIN1; GRIN2A; GRIN2B","NBQX__GI1__trt_cp",0
"587","teneligliptin",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"DPP10; DPP6; DPP8; DPP9","teneligliptin__GI1__trt_cp",0
"588","tetrandrine",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-1.17573758473913,597,554,"ABCB1","tetrandrine__GI1__trt_cp",0
"589","AZD-5069",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"AZD-5069__GI1__trt_cp",0
"590","theobromine","5429","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADORA1; ADORA2A; PDE4B","theobromine__GI1__trt_cp",0
"591","hydroflumethiazide","3647","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ATP1A1; CA1; CA12; CA4; CA9; KCNMA1; SLC12A1","hydroflumethiazide__GI1__trt_cp",0
"592","etafenone",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"etafenone__GI1__trt_cp",0
"593","BIBR-1532",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BIBR-1532__GI1__trt_cp",0
"594","benzbromarone","2333","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ABCC1; CYP2C9; SLC22A12","benzbromarone__GI1__trt_cp",0
"595","NS-1619","4552","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"KCNMA1; KCNT1; KCNT2; KCNU1","NS-1619__GI1__trt_cp",0
"596","YM-976","6604918","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"PDE4A; PDE4B; PDE4C; PDE4D; TNF","YM-976__GI1__trt_cp",0
"597","fenthion",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"fenthion__GI1__trt_cp",0
"598","tiagabine","91274","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"SLC6A1","tiagabine__GI1__trt_cp",0
"599","doxapram","3156","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"KCNK3; KCNK9","doxapram__GI1__trt_cp",0
"600","GP-1a","10252734","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"GP-1a__GI1__trt_cp",0
"601","BRD-K70650177",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BRD-K70650177__GI1__trt_cp",0
"602","SCH-900776",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-1.06503087792867,597,554,NA,"SCH-900776__GI1__trt_cp",0
"603","L-theanine",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"L-theanine__GI1__trt_cp",0
"604","PF-562271","11713159","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"PTK2; PTK2B","PF-562271__GI1__trt_cp",0
"605","exisulind",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"AKR1B1; AKR1B10; PDE2A; PDE4C; PDE4D; PDE5A","exisulind__GI1__trt_cp",0
"606","BRD-K53156626",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BRD-K53156626__GI1__trt_cp",0
"607","ABT-639",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"ABT-639__GI1__trt_cp",0
"608","lofemizole",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"lofemizole__GI1__trt_cp",0
"609","lacidipine","5311217","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-0.863147311412908,597,554,"CACNA1C; CACNA1D; CACNA1F; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4","lacidipine__GI1__trt_cp",0
"610","lisinopril","5362119","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACE; ACE2; AGT; ATP6AP2","lisinopril__GI1__trt_cp",0
"611","S-nitrosoglutathione",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"S-nitrosoglutathione__GI1__trt_cp",0
"612","desoxypeganine","442894","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACHE; MAOA","desoxypeganine__GI1__trt_cp",0
"613","cilazapril",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACE","cilazapril__GI1__trt_cp",0
"614","batimastat",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADAM28; ADAM8; ADAMTS5; MMP12; MMP14; MMP16; MMP8","batimastat__GI1__trt_cp",0
"615","remimazolam",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"remimazolam__GI1__trt_cp",0
"616","cerulenin","5282054","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"FASN","cerulenin__GI1__trt_cp",0
"617","DCPIB","10071166","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"SLC1A2","DCPIB__GI1__trt_cp",0
"618","SGI-1027",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-0.863684414875652,597,554,NA,"SGI-1027__GI1__trt_cp",0
"619","moxonidine","4810","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADRA2B; ADRA2C; NISCH","moxonidine__GI1__trt_cp",0
"620","sulfasalazine","5359476","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACAT1; ALOX5; CHUK; CRP; IKBKB; MPO; NAT2; NFKB2; NFKBIA; PLA2G1B; PPARG; SLC46A1; SLC7A11; TBXAS1; TNF","sulfasalazine__GI1__trt_cp",0
"621","niflumic-acid","4488","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ANO1; CLCN1; CLCNKA; CLCNKB; KCNQ1; PLA2G1B; PLA2G4A; UGT1A9","niflumic-acid__GI1__trt_cp",0
"622","oleylethanolamide","5283454","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CNR1; GPR119; GPR55; KCND3; PPARA","oleylethanolamide__GI1__trt_cp",0
"623","aptiganel",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"aptiganel__GI1__trt_cp",0
"624","AH-11110",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"AH-11110__GI1__trt_cp",0
"625","tolmetin","5509","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"tolmetin__GI1__trt_cp",0
"626","SMI-4a",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"SMI-4a__GI1__trt_cp",0
"627","zaltoprofen",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"zaltoprofen__GI1__trt_cp",0
"628","BRD-K26664453",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-1.03046783995866,597,554,NA,"BRD-K26664453__GI1__trt_cp",0
"629","gliquidone","91610","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ABCC8; KCNJ10; KCNJ11; KCNJ8","gliquidone__GI1__trt_cp",0
"630","NSC-405020",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"NSC-405020__GI1__trt_cp",0
"631","sotagliflozin",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"sotagliflozin__GI1__trt_cp",0
"632","AMG-487",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"AMG-487__GI1__trt_cp",0
"633","piclamilast",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"PDE4A; PDE4B; PDE4C; PDE4D","piclamilast__GI1__trt_cp",0
"634","caroxazone",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"caroxazone__GI1__trt_cp",0
"635","gabapentin","3446","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADORA1; BCAT1; BCAT2; CACNA1B; CACNA2D1; CACNA2D2; GABBR1; GABBR2; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B","gabapentin__GI1__trt_cp",0
"636","AN-2728",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"AN-2728__GI1__trt_cp",0
"637","PSB-36","11689583","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADORA1; ADORA2A; ADORA2B; ADORA3","PSB-36__GI1__trt_cp",0
"638","MSX-122",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"CXCR4","MSX-122__GI1__trt_cp",0
"639","reserpine","11908593","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ABCG2; BIRC5; DBH; PNMT; SLC18A1; SLC18A2; TH","reserpine__GI1__trt_cp",0
"640","piceatannol","4813","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ATP5A1; ATP5B; ATP5C1; ATP5F1A; ATP5F1B; ATP5F1C; IRF3; SIRT1; SIRT3; TYR","piceatannol__GI1__trt_cp",0
"641","SM-21",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"SM-21__GI1__trt_cp",0
"642","tiaprofenic-acid","5468","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0.0821243345217174,597,554,NA,"tiaprofenic-acid__GI1__trt_cp",0
"643","centazolone",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"centazolone__GI1__trt_cp",0
"644","donepezil","3152","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACHE","donepezil__GI1__trt_cp",0
"645","BRD-K75516118",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BRD-K75516118__GI1__trt_cp",0
"646","bepridil","2351","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ATP1A1; CACNA1A; CACNA1C; CACNA1H; CACNA2D2; CALM1; CALM2; CALM3; KCNH2; KCNQ1; KCNQ4; MYLK3; PDE1A; PDE1B; SCN5A; TNNC1","bepridil__GI1__trt_cp",0
"647","BRD-K14329163",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BRD-K14329163__GI1__trt_cp",0
"648","BRD-K15318383",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BRD-K15318383__GI1__trt_cp",0
"649","EX-527","5113032","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"EX-527__GI1__trt_cp",0
"650","medronic-acid",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"medronic-acid__GI1__trt_cp",0
"651","perzinfotel",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"perzinfotel__GI1__trt_cp",0
"652","dimemorfan",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"dimemorfan__GI1__trt_cp",0
"653","aceclofenac","71771","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"aceclofenac__GI1__trt_cp",0
"654","SCH-58261","176408","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADORA1; ADORA2A; ADORA2B; ADORA3","SCH-58261__GI1__trt_cp",0
"655","L-690330","132449","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"IMPA1","L-690330__GI1__trt_cp",0
"656","menatetrenone",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"menatetrenone__GI1__trt_cp",0
"657","tetrindole","160019","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,-0.075667624918144,597,554,"MAOA","tetrindole__GI1__trt_cp",0
"658","BAY-87-2243",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"BAY-87-2243__GI1__trt_cp",0
"659","harmane",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"harmane__GI1__trt_cp",0
"660","nicardipine","4474","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ADORA3; ADRA1A; ADRA1B; ADRA1D; CACNA1C; CACNA1D; CACNA2D1; CACNB2; CALM1; CALM2; CALM3; CHRM1; CHRM4; CHRM5; PDE1A; PDE1B","nicardipine__GI1__trt_cp",0
"661","glycitein",NA,"GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,NA,"glycitein__GI1__trt_cp",0
"662","ramipril","5362129","GI1","trt_cp","down",0,0.314451408995329,0.314451408995329,0,NA,NA,0,597,554,"ACE; BDKRB1","ramipril__GI1__trt_cp",0
